Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Rajeev Pal,Rashtriya Samaj Paksha,0,12th Pass,26,Dataganj + Budaun,377700,0
Rajeev Singh Alias Babbu Bhaiya,BJP,0,Post Graduate,60,Dataganj + Budaun,244119731,10970569
Subhash Chandra Yadav,Rashtriya Parivartan Dal,0,Graduate,39,Dataganj + Budaun,2270000,216000
Avnesh Kumar,Aazad Samaj Party (Kanshi Ram),0,Graduate,34,Shekhupur + Budaun,94493000,0
Dharmendra Kumar Singh Shakya,BJP,0,Graduate,46,Shekhupur + Budaun,42676400,300000
Himanshu Yadav,SP,0,12th Pass,28,Shekhupur + Budaun,27943989,0
Kunwar Pal,Bharatiya Subhash Sena,0,Literate,58,Shekhupur + Budaun,180000,0
Mamta Devi,INC,0,Post Graduate,30,Shekhupur + Budaun,2550000,0
Moher Singh,Jan Seva Sahayak Party,0,Not Given,69,Shekhupur + Budaun,620000,0
Muslim Khan,BSP, 2 ,Graduate,60,Shekhupur + Budaun,21502502,1500000
Ravinder Kumar Singh,Bahujan Mukti Party,0,Graduate,31,Shekhupur + Budaun,1006149,128000
Riyasat Khan,AAP,0,Illiterate,65,Shekhupur + Budaun,27460000,0
Shahid Ali,IND,0,Literate,50,Shekhupur + Budaun,2984000,700000
Sunil Kumar,Vikassheel Insaan Party,0,Graduate Professional,35,Shekhupur + Budaun,200000,0
Hem Singh,IND,0,Post Graduate,43,Badaun + Budaun,2754000,500000
Mahesh Chandra Gupta,BJP,0,10th Pass,64,Badaun + Budaun,54273463,2887978
Nandram,Bharatiya Subhash Sena,0,Literate,51,Badaun + Budaun,355000,0
Rais Ahmad,SP, 1 ,Graduate,60,Badaun + Budaun,730221928,67339542
Rajesh Kumar Singh,BSP,0,Post Graduate,59,Badaun + Budaun,167481943,16803868
Rajni Singh,INC,0,Post Graduate,33,Badaun + Budaun,7953705,1746063
Usaman Gaddi,VANCHITSAMAJ INSAAF PARTY, 4 ,Illiterate,42,Badaun + Budaun,2164000,0
Ankit Chauhan,INC, 2 ,Graduate,30,Bilsi + Budaun,10033917,4627852
Chandra Prakash Maurya,SP, 2 ,Post Graduate,28,Bilsi + Budaun,12693458,0
Deenanath,IND,0,Graduate,31,Bilsi + Budaun,1732492,0
Devendra,AAP,0,Post Graduate,41,Bilsi + Budaun,30597200,1195000
Harish Chandra,BJP,0,Post Graduate,44,Bilsi + Budaun,11601444,601747
Kishor Kumar,Rashtriya Shoshit Samaj Party,0,Graduate Professional,44,Bilsi + Budaun,1377542,50000
Mamta Shakya,BSP,0,Post Graduate,43,Bilsi + Budaun,13394903,3127190
Mir Hadi Ali Alias Babar Miyan,Aazad Samaj Party (Kanshi Ram),0,12th Pass,44,Bilsi + Budaun,9371355,1000000
Rajaram Shakya,IND,0,Post Graduate,41,Bilsi + Budaun,899000,0
Shailendra Kumar Mishra,Jansatta Dal Loktantrik,0,12th Pass,39,Bilsi + Budaun,9292858,90000
Veer Pal Singh,Rashtriya Parivartan Dal,0,12th Pass,65,Bilsi + Budaun,38100000,0
Anil Kumar,AAP,0,10th Pass,45,Sahaswan + Budaun,1080000,0
Brajesh Yadav,SP, 1 ,12th Pass,43,Sahaswan + Budaun,80825637,1274446
Dhirendra Kumar Bhardwaj,BJP,0,Graduate Professional,59,Sahaswan + Budaun,151090485,1220066
Kunal Singh,Rashtriya Parivartan Dal,0,Graduate Professional,33,Sahaswan + Budaun,880892909,301238121
Musarrat Ali,BSP, 1 ,10th Pass,50,Sahaswan + Budaun,77817512,0
Nawab,Jan Seva Sahayak Party,0,Literate,39,Sahaswan + Budaun,730000,0
Pravesh Kumar,IND,0,Graduate,28,Sahaswan + Budaun,3507017,0
Rajveer Singh,INC,0,12th Pass,27,Sahaswan + Budaun,410000,0
Rakesh Kumar Sharma,IND,0,10th Pass,47,Sahaswan + Budaun,382000,0
Ravendra Sharma,IND,0,10th Pass,43,Sahaswan + Budaun,5163000,0
Ashutosh Maurya Alias Raju,SP,0,10th Pass,45,Bisauli (Sc) + Budaun,304793053,0
Gautam Kumar,IND,0,Graduate,31,Bisauli (Sc) + Budaun,550000,0
Hari Prakash Arya,Sanyukt Samajwadi Dal,0,Post Graduate,29,Bisauli (Sc) + Budaun,46498,0
Jaypal Singh,BSP,0,Post Graduate,48,Bisauli (Sc) + Budaun,5106077,1820000
Kushagra Sagar,BJP, 1 ,12th Pass,31,Bisauli (Sc) + Budaun,27917543,7700000
Pragya Yashoda,INC,0,12th Pass,32,Bisauli (Sc) + Budaun,1108000,0
Rekha Chandra,Jan Adhikar Party,0,Post Graduate,41,Bisauli (Sc) + Budaun,8560000,0
Surendra,IND,0,12th Pass,48,Bisauli (Sc) + Budaun,8155000,0
Ajay Kumar,Lok Dal,0,Others,48,Sikandrabad + Bulandsahar,112230205,3825000
Ajay Kumar Sharma,Loktantrik Janshakti Party,0,Graduate Professional,43,Sikandrabad + Bulandsahar,4113000,0
Amit Singh Tomar,SHS,0,Others,28,Sikandrabad + Bulandsahar,652500,0
Bablu,IND,0,10th Pass,30,Sikandrabad + Bulandsahar,1360000,0
Darshan Sharma,AAP,0,Post Graduate,34,Sikandrabad + Bulandsahar,1703000,0
Dilshad Ahmad,All India Majlis-E-Ittehadul Muslimeen,0,Literate,41,Sikandrabad + Bulandsahar,440000,0
Lakshmi Raj,BJP, 2 ,Post Graduate,39,Sikandrabad + Bulandsahar,59192901,5582157
Manveer Singh,BSP, 3 ,8th Pass,47,Sikandrabad + Bulandsahar,9783000,0
Rahul Yadav,SP, 1 ,Others,38,Sikandrabad + Bulandsahar,1006302500,0
Raju Thakur,Rashtrawadi Janlok Party (Satya), 1 ,10th Pass,29,Sikandrabad + Bulandsahar,1606100,0
Saleem Akhtar Khan,INC,0,Graduate Professional,65,Sikandrabad + Bulandsahar,12877127,0
Gita Rani Sharma,IND,0,Graduate,37,Bulandshahr + Bulandsahar,13944650,557000
Madhu Bhati,Peace Party,0,Graduate Professional,33,Bulandshahr + Bulandsahar,3108000,0
Mohammad Yunus,RLD, 6 ,Literate,51,Bulandshahr + Bulandsahar,50779584,0
Mohd. Mobin Kallu Qureshi,BSP, 4 ,Literate,43,Bulandshahr + Bulandsahar,7955000,0
Mukesh Bhardwaj,IND,0,Doctorate,43,Bulandshahr + Bulandsahar,1199000,0
Pradeep Kumar Chaudhary,BJP, 1 ,12th Pass,51,Bulandshahr + Bulandsahar,41940000,0
Satish,IND,0,10th Pass,43,Bulandshahr + Bulandsahar,2975000,0
Sonali Singh,IND,0,Post Graduate,35,Bulandshahr + Bulandsahar,1552820,0
Sushil Chaudhry,INC, 1 ,12th Pass,60,Bulandshahr + Bulandsahar,18365340,3500000
Tariq Khan,All India Minorities Front,0,Graduate Professional,32,Bulandshahr + Bulandsahar,1256000,0
Vikas Sharma,AAP,0,Post Graduate,54,Bulandshahr + Bulandsahar,3740156,0
Devendra Singh Lodhi,BJP,0,Graduate Professional,60,Syana + Bulandsahar,38000708,2849339
Dilnawaz Khan,RLD,0,Literate,44,Syana + Bulandsahar,21328871,1014000
Dinesh,IND,0,Illiterate,45,Syana + Bulandsahar,2910000,0
Gyanesh Kumar Chauhan,Hindustan Utthan Party, 1 ,8th Pass,41,Syana + Bulandsahar,1267000,50000
Km. Poonam,INC,0,Post Graduate,25,Syana + Bulandsahar,540000,0
Sangeeta,IND,0,8th Pass,25,Syana + Bulandsahar,350000,0
Satvir Singh,AAP, 2 ,12th Pass,50,Syana + Bulandsahar,31500000,687000
Sunil Kumar,BSP, 3 ,12th Pass,50,Syana + Bulandsahar,299985000,0
Anita,Vikassheel Insaan Party,0,Graduate,36,Anupshahr + Bulandsahar,2545000,0
Bhupendra Singh,IND,0,12th Pass,43,Anupshahr + Bulandsahar,15100000,6200000
Gajendra Singh,INC,0,Literate,51,Anupshahr + Bulandsahar,137386296,38456887
Harendra Singh,AAP,0,Graduate,48,Anupshahr + Bulandsahar,14803441,0
Hukam Singh,IND,0,Post Graduate,60,Anupshahr + Bulandsahar,6567000,3230990
K.K. Sharma,NCP,0,Graduate Professional,59,Anupshahr + Bulandsahar,46346200,0
Rameshvar,BSP, 2 ,8th Pass,60,Anupshahr + Bulandsahar,41820000,0
Rashmi,SHS,0,12th Pass,30,Anupshahr + Bulandsahar,2980000,0
Sakir,Aazad Samaj Party (Kanshi Ram),0,8th Pass,37,Anupshahr + Bulandsahar,6250000,0
Sanjay Kumar Sharma,BJP,0,Post Graduate,51,Anupshahr + Bulandsahar,35186343,6404523
Satendera Singh,IND,0,8th Pass,45,Anupshahr + Bulandsahar,2691600,108000
Chandrapal Singh,BJP,0,8th Pass,58,Debai + Bulandsahar,64976900,0
Harish Kumar,SP, 4 ,Graduate,39,Debai + Bulandsahar,4739000,0
Karan Pal Singh,BSP,0,Post Graduate,55,Debai + Bulandsahar,98509224,900000
Manoj,AAP,0,Doctorate,45,Debai + Bulandsahar,1020000,2750000
Mukesh Kumar,IND,0,Post Graduate,42,Debai + Bulandsahar,2201602,0
Rajpal Singh,IND,0,Graduate,26,Debai + Bulandsahar,2878577,0
Sunita Devi,INC,0,Graduate,51,Debai + Bulandsahar,620000,0
Anil Kumar,BJP, 2 ,12th Pass,59,Shikarpur + Bulandsahar,165048340,7500000
Arasad Ali,IND,0,12th Pass,46,Shikarpur + Bulandsahar,4045000,0
Ashughosh Kumar Nirmal,AAP, 1 ,Post Graduate,48,Shikarpur + Bulandsahar,55055000,2000000
Kiranpal Singh,RLD,0,Post Graduate,74,Shikarpur + Bulandsahar,41519159,0
Mu Rafik,BSP, 4 ,Literate,60,Shikarpur + Bulandsahar,14147628,0
Nishant Kumar Sharma,IND,0,Graduate,28,Shikarpur + Bulandsahar,800000,100000
Ranavir,Bahujan Mukti Party,0,Literate,54,Shikarpur + Bulandsahar,170000,60000
Sohan Singh,Aazad Samaj Party (Kanshi Ram),0,Literate,33,Shikarpur + Bulandsahar,28000,0
Ziaurrahman,INC, 6 ,Graduate Professional,28,Shikarpur + Bulandsahar,6760000,0
Anil Kumar,IND,0,Post Graduate,26,Khurja (Sc) + Bulandsahar,55000,0
Ankit Gautam,IND,0,Post Graduate,37,Khurja (Sc) + Bulandsahar,3112000,0
Anmol,IND,0,Post Graduate,32,Khurja (Sc) + Bulandsahar,6195000,2235000
Banshi Singh,SP, 3 ,8th Pass,58,Khurja (Sc) + Bulandsahar,13165000,1000000
Jaidev,AAP,0,10th Pass,62,Khurja (Sc) + Bulandsahar,1411298,0
Minakshi Singh,BJP, 1 ,Graduate Professional,32,Khurja (Sc) + Bulandsahar,14697244,3650000
Tukki,INC,0,8th Pass,40,Khurja (Sc) + Bulandsahar,15630000,2200000
Vinod,BSP,0,10th Pass,43,Khurja (Sc) + Bulandsahar,12070000,3600000
Abid Ali,All India Majlis-E-Ittehadul Muslimeen, 2 ,10th Pass,51,Mughalsarai + Chandauli,168000,0
Ajit Kumar Singh,Samagra Utthan Party,0,Graduate,43,Mughalsarai + Chandauli,8955200,0
Brijesh Kumar,Moulik Adhikar Party,0,10th Pass,38,Mughalsarai + Chandauli,7737501,0
Chandra Shekhar Yadav,SP, 2 ,Post Graduate,35,Mughalsarai + Chandauli,9950533,800000
Chhabbu,INC, 1 ,Literate,65,Mughalsarai + Chandauli,8420200,0
Dayanidhi Singh Yadav,Bahujan Mukti Party,0,Doctorate,54,Mughalsarai + Chandauli,5694133,305000
Inayatullah Khan,IND,0,Graduate,41,Mughalsarai + Chandauli,1490000,0
Irshad Ahamad,BSP,0,12th Pass,51,Mughalsarai + Chandauli,43505942,12227270
Rajoo Prasad Prajapati,Suheldev Bharatiya Samaj Party, 2 ,Graduate Professional,41,Mughalsarai + Chandauli,7615000,0
Ramesh Jaiswal,BJP, 2 ,Graduate Professional,44,Mughalsarai + Chandauli,27799354,600000
Sajid Ali,AAP,0,Graduate,42,Mughalsarai + Chandauli,2474000,0
Shailesh Kumar,Vikassheel Insaan Party,0,10th Pass,44,Mughalsarai + Chandauli,4413375,2490000
Vikesh Kumar,IND,0,12th Pass,37,Mughalsarai + Chandauli,255632,0
Chanda,Jan Adhikar Party,0,12th Pass,35,Sakaldiha + Chandauli,5226000,1650000
Devendra Pratap,INC, 7 ,Post Graduate,41,Sakaldiha + Chandauli,1430301,200000
Jayshyam,BSP,0,Post Graduate,42,Sakaldiha + Chandauli,17959000,2100000
Prabhu Narayan Yadav,SP, 6 ,Graduate,58,Sakaldiha + Chandauli,14290363,1964501
Ramdhari Yadav,Rashtriya Krishak Dal, 1 ,Graduate,53,Sakaldiha + Chandauli,13600000,50000
Ravikant Vishwakarma,Aam Janta Party (India),0,Graduate,26,Sakaldiha + Chandauli,61700,0
Shameem Rayin,Bahujan Mukti Party,0,Doctorate,40,Sakaldiha + Chandauli,6346182,3400000
Shyam Lal Sharma,Moulik Adhikar Party,0,Others,74,Sakaldiha + Chandauli,34307307,0
Suryamuni Tiwari,BJP, 1 ,12th Pass,48,Sakaldiha + Chandauli,20526000,1334180
Amit Kumar Yadav Alias Lala,BSP,0,12th Pass,41,Saiyadraja + Chandauli,9500000,0
Mahesh Kumar,Janta Raj Party,0,Graduate,31,Saiyadraja + Chandauli,220500,0
Manoj Kumar,SP, 6 ,10th Pass,48,Saiyadraja + Chandauli,22598468,9736696
Neelu Singh Alias Neelam Singh,IND,0,10th Pass,48,Saiyadraja + Chandauli,22598468,9736696
Ramesh,IND,0,12th Pass,43,Saiyadraja + Chandauli,57000,0
Ravindra,IND,0,8th Pass,56,Saiyadraja + Chandauli,6153000,0
Shahzama Khan Shahi,Jan Adhikar Party,0,Post Graduate,33,Saiyadraja + Chandauli,1230000,0
Siddharth Praan Baahu,Aazad Samaj Party (Kanshi Ram),0,Graduate,30,Saiyadraja + Chandauli,585000,0
Suresh Singh,AAP,0,Post Graduate,50,Saiyadraja + Chandauli,3073000,0
Sushil Singh,BJP, 1 ,Graduate,43,Saiyadraja + Chandauli,219793498,18928899
Vimla,INC,0,Literate,46,Saiyadraja + Chandauli,4774596,123822
Anil,CPI(ML)(L),0,Graduate,40,Chakia (Sc) + Chandauli,54479,0
Jainath,CPI(M),0,Literate,61,Chakia (Sc) + Chandauli,1118000,0
Jitendra Kumar,SP,0,Graduate Professional,55,Chakia (Sc) + Chandauli,48796350,11369854
Kailash,BJP,0,Graduate Professional,62,Chakia (Sc) + Chandauli,2243192,0
Kamala Shankr,IND,0,12th Pass,69,Chakia (Sc) + Chandauli,7866100,0
Ram Sumer Ram,INC,0,Post Graduate,74,Chakia (Sc) + Chandauli,5663206,0
Ramavadh Kharwar,IND,0,12th Pass,25,Chakia (Sc) + Chandauli,275000,100000
Ramkishun,Sarvjan Sanatan Party,0,Graduate,68,Chakia (Sc) + Chandauli,11837451,0
Subash Sonakar,Jan Adhikar Party, 1 ,10th Pass,48,Chakia (Sc) + Chandauli,4748000,0
Vikas Azad,BSP,0,Graduate,45,Chakia (Sc) + Chandauli,201863400,3500000
Amit Yadav,CPI, 2 ,Graduate Professional,50,Chitrakoot + Chitrakoot,3319000,0
Anil Kumar Anil Pradhan,SP, 2 ,Graduate,32,Chitrakoot + Chitrakoot,30496,47854
Avinash Chandra Tripathi,Jan Adhikar Party,0,Post Graduate,54,Chitrakoot + Chitrakoot,11190000,0
Chandrika Prasad Upadhyay,BJP, 1 ,Post Graduate,71,Chitrakoot + Chitrakoot,24958722,1224422
Hridayesh Kumar Verma,IND, 1 ,Graduate,43,Chitrakoot + Chitrakoot,5645881,140583
Nirmala,INC,0,Graduate Professional,27,Chitrakoot + Chitrakoot,570000,0
Pushpendra Singh,BSP,0,Post Graduate,55,Chitrakoot + Chitrakoot,4146633,0
Rambharosa,Bundelkhand Kranti Dal,0,Post Graduate,29,Chitrakoot + Chitrakoot,471000,0
Santoshilal Alias Pintu,AAP, 2 ,12th Pass,45,Chitrakoot + Chitrakoot,8889274,47854
Shivsharan,Ambedkar Samaj Party,0,Graduate Professional,45,Chitrakoot + Chitrakoot,6471652,0
Ali Husain,IND,0,10th Pass,59,Manikpur + Chitrakoot,3593070,0
Avinash Chandra Dwivedi,Apna Dal (Soneylal), 1 ,Graduate,60,Manikpur + Chitrakoot,162309991,4976579
Avinash Chandra Tripathi,AAP, 1 ,Graduate,73,Manikpur + Chitrakoot,24990446,150000
Balveer Pal,BSP, 1 ,Literate,52,Manikpur + Chitrakoot,10743440,170297
Pushpendra Kumar Tripathi,Bundelkhand Vikas Dal,0,Graduate Professional,31,Manikpur + Chitrakoot,1600000,0
Rajpratap,IND,0,Post Graduate,47,Manikpur + Chitrakoot,1940000,0
Ramsurat,Ambedkar Samaj Party,0,Post Graduate,28,Manikpur + Chitrakoot,900000,0
Ranjana Barati Lal Pandey,INC, 1 ,Graduate,40,Manikpur + Chitrakoot,15269400,1000000
Shivpoojan,Jan Adhikar Party,0,Post Graduate,35,Manikpur + Chitrakoot,360000,0
Veer Singh Patel,SP, 11 ,12th Pass,42,Manikpur + Chitrakoot,156991100,3957748
Akhilesh Pratap Singh,INC,0,Post Graduate,61,Rudrapur + Deoria,38068140,6600000
Amarjit Chauhan,IND,0,Post Graduate,29,Rudrapur + Deoria,385000,0
Jai Prakash Nishad,BJP,0,Graduate,64,Rudrapur + Deoria,36157663,945000
Kamlesh Kumar Chaurasiya,Bahujan Mukti Party,0,10th Pass,41,Rudrapur + Deoria,21996000,140000
Manoj Pal,Jan Adhikar Party,0,12th Pass,32,Rudrapur + Deoria,10920000,0
Narsingh Pal,Aam Janta Party (India),0,8th Pass,51,Rudrapur + Deoria,10000,0
Pradeep Yadav,IND,0,Post Graduate,46,Rudrapur + Deoria,2330000,0
Rajendra Prasad Nishad,AAP,0,12th Pass,65,Rudrapur + Deoria,3607432,0
Rambhual Nishad,SP, 8 ,Graduate,62,Rudrapur + Deoria,32269273,1736711
Rambriksh Rao,Bhartiya Sarvjan Party,0,8th Pass,72,Rudrapur + Deoria,3127000,0
Sabbir Ahamad,IND,0,12th Pass,51,Rudrapur + Deoria,3060000,0
Sanjay Paswan,Rastriya Hind Samaj Party, 1 ,8th Pass,42,Rudrapur + Deoria,242000,0
Surendra Nishad,IND,0,8th Pass,43,Rudrapur + Deoria,4739000,0
Suresh Tiwari,BSP,0,8th Pass,76,Rudrapur + Deoria,219121026,0
Ajay Pratap Singh Alias Pintu,SP, 3 ,10th Pass,48,Deoria + Deoria,136008708,1837195
Harinarayan Chauhan,AAP,0,Graduate Professional,51,Deoria + Deoria,860000,0
Omprakash Chaurasia,Rashtriya Bhagidari Party,0,Graduate,56,Deoria + Deoria,5840300,800000
Purooshottam Narain Singh,INC, 1 ,Graduate Professional,61,Deoria + Deoria,13576776,700000
Rajnikant Srivastava,Rashtravadi Vikas Party,0,Graduate Professional,60,Deoria + Deoria,767500,0
Raju Chauhan,Moderate Party, 1 ,Literate,40,Deoria + Deoria,311000,0
Ramsaran,BSP,0,Post Graduate,61,Deoria + Deoria,16173691,0
Sanjay Kumar Dubey,CPI, 1 ,12th Pass,50,Deoria + Deoria,126700,0
Sanjay Srivastav,Bhartiya Sarvjan Party,0,12th Pass,50,Deoria + Deoria,15470000,1100000
Shalabh Mani Tripathi,BJP,0,Doctorate,45,Deoria + Deoria,60535299,1038616
Vijay Juaatha,IND, 1 ,Post Graduate,51,Deoria + Deoria,2699473,0
Virendra Jaiswal,Jan Adhikar Party,0,8th Pass,54,Deoria + Deoria,11185500,0
Ambar Jahan,INC,0,Post Graduate,31,Pathardeva + Deoria,8558500,0
Brahmashankar Tripathi,SP, 2 ,Graduate Professional,70,Pathardeva + Deoria,99721664,8000000
Durga,Apna Dal United Party,0,12th Pass,71,Pathardeva + Deoria,12020000,0
Jwala Ji Prajapati,Bahujan Mukti Party,0,Post Graduate,34,Pathardeva + Deoria,727000,0
Manisha Singh,Rashtriya Ulama Council,0,Graduate,31,Pathardeva + Deoria,690000,0
Mukhtar Pasi,Hindu Samaj Party,0,Graduate,59,Pathardeva + Deoria,3405000,20000
Parvej Alam,BSP,0,Post Graduate,36,Pathardeva + Deoria,47340581,300000
Pradip,Bhartiya Shakti Chetna Party,0,12th Pass,40,Pathardeva + Deoria,416000,0
Rajkishor,Rashtravadi Vikas Party,0,Graduate,57,Pathardeva + Deoria,1320791,0
Rameshvar Sharma,Moulik Adhikar Party,0,10th Pass,53,Pathardeva + Deoria,4238650,0
Sandeep Kumar Mall,JD(U), 1 ,Post Graduate,45,Pathardeva + Deoria,15600000,0
Sanjay Srivastav,Bhartiya Sarvjan Party,0,12th Pass,50,Pathardeva + Deoria,15470000,1100000
Surya Pratap Shahi,BJP,0,Graduate Professional,68,Pathardeva + Deoria,64972955,0
Ziaul Haque Alias Jamshed,AAP, 1 ,12th Pass,50,Pathardeva + Deoria,19816475,0
Anand Prakash Chaurasia,CPI, 1 ,Post Graduate,48,Rampur Karkhana + Deoria,2770000,0
Deenanath Kushwaha,Jan Adhikar Party,0,Graduate,74,Rampur Karkhana + Deoria,22538000,2452500
Fasiha Manzar Ghazala Lari,SP, 4 ,10th Pass,51,Rampur Karkhana + Deoria,99449243,6700000
Firoj,IND,0,8th Pass,43,Rampur Karkhana + Deoria,203000,0
Indramohan,Moulik Adhikar Party,0,Graduate,42,Rampur Karkhana + Deoria,122808,0
Kaushal Kishore Mani Alias Madhavji,AAP,0,Graduate Professional,63,Rampur Karkhana + Deoria,22311000,1600000
Pushpa Shahi,BSP,0,Graduate,49,Rampur Karkhana + Deoria,14797838,2400000
Shahla Ahrari,INC,0,Post Graduate,43,Rampur Karkhana + Deoria,17187983,1895408
Surendr,IND,0,Literate,61,Rampur Karkhana + Deoria,1093000,0
Surendra Chaurasia,BJP, 2 ,12th Pass,39,Rampur Karkhana + Deoria,3902784,732912
Suresh,IND,0,8th Pass,64,Rampur Karkhana + Deoria,2718000,0
Ajay,BSP, 1 ,12th Pass,37,Bhatpar Rani + Deoria,8625000,0
Ajimullah,Jan Adhikar Party,0,Post Graduate,66,Bhatpar Rani + Deoria,5596000,0
Anil,AAP,0,Post Graduate,40,Bhatpar Rani + Deoria,8387981,0
Ashutosh Upadhyay,SP, 1 ,Doctorate,40,Bhatpar Rani + Deoria,26060688,0
Dayanand,Apna Dal United Party,0,Post Graduate,66,Bhatpar Rani + Deoria,6078000,0
Durgesh Kumar,Bharatiya Jan Jagriti Party,0,Graduate,32,Bhatpar Rani + Deoria,1125000,0
Keshav Chand Yadav,INC, 2 ,Post Graduate,42,Bhatpar Rani + Deoria,2111839,0
Ramashray Rajbhar,JD(U),0,10th Pass,56,Bhatpar Rani + Deoria,3222000,42000
Sabhakunwar,BJP,0,Post Graduate,67,Bhatpar Rani + Deoria,16929474,833709
Shriram Kushwaha,CPI(ML)(L),0,Graduate,41,Bhatpar Rani + Deoria,110000,0
Bharat Vyash Gautam,All India Majlis-E-Ittehadul Muslimeen,0,Graduate,45,Salempur (Sc) + Deoria,3440000,0
Bijaylaxmi Gautam,BJP, 1 ,Post Graduate,59,Salempur (Sc) + Deoria,8800994,0
Dulari Devi,INC, 1 ,Literate,45,Salempur (Sc) + Deoria,9470000,1000000
Manbodh Prasad,Suheldev Bharatiya Samaj Party, 2 ,Post Graduate,55,Salempur (Sc) + Deoria,11377932,3108000
Rajesh Bharati,BSP,0,Graduate,57,Salempur (Sc) + Deoria,49176890,0
Satish Kumar,CPI(M), 2 ,Post Graduate,50,Salempur (Sc) + Deoria,555000,0
Udaybhan Rao,AAP,0,Post Graduate,43,Salempur (Sc) + Deoria,447000,0
Bhaskar Mishra,IND,0,12th Pass,40,Barhaj + Deoria,1900000,6992
Bijay Shanker,Hindustan Janmorcha, 1 ,Post Graduate,63,Barhaj + Deoria,2142000,100000
Deepak Kumar Mishr,BJP,0,Post Graduate,52,Barhaj + Deoria,13322688,0
Ishwar Chand Vishwakarama,Bahujan Mukti Party,0,Graduate,43,Barhaj + Deoria,6317797,0
Krishnchandra Dikshit Advocate,IND,0,Graduate Professional,65,Barhaj + Deoria,3670302,0
Mahanth,Aam Janta Party (India),0,8th Pass,36,Barhaj + Deoria,313500,0
Murli Manohar Jaiswal,SP, 2 ,Graduate,33,Barhaj + Deoria,22467139,411554
Ramashray,Moderate Party,0,Post Graduate,66,Barhaj + Deoria,4310795,0
Ramikbal,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),0,12th Pass,37,Barhaj + Deoria,450000,0
Ramjee Giri,INC, 2 ,Graduate Professional,56,Barhaj + Deoria,29127873,568600
Sudhir Kumar Vishwakarma,Right to Recall Party,0,Graduate Professional,32,Barhaj + Deoria,352000,0
Vinay Lalsahab Tiwari,BSP,0,Post Graduate,36,Barhaj + Deoria,13439000,5133000
Anurag Singh,IND, 3 ,Graduate,41,Aliganj + Etah,369400,0
Devendra Singh Rathore,IND, 4 ,Post Graduate,49,Aliganj + Etah,22501000,1000000
Gaurav Rathore,IND,0,Graduate Professional,28,Aliganj + Etah,1147000,0
Rahul Alias Rahul Kumar Pathak,AAP, 3 ,12th Pass,40,Aliganj + Etah,2960000,0
Ram Brajesh,IND, 2 ,Graduate,55,Aliganj + Etah,23143000,630000
Rameshwar Singh Yadav,SP, 8 ,10th Pass,70,Aliganj + Etah,239635084,1444619
Samyak Chandra,IND,0,Graduate,28,Aliganj + Etah,621000,0
Saood Ali Khan Alias Junaid Miyan,BSP,0,12th Pass,32,Aliganj + Etah,69546786,2500000
Satyapal Singh Rathore,BJP, 1 ,10th Pass,64,Aliganj + Etah,75005001,0
Subhash Chandra,INC,0,8th Pass,57,Aliganj + Etah,96190000,335207
Vakil Shah,IND,0,8th Pass,65,Aliganj + Etah,721200,0
Ajay Singh,BSP, 4 ,12th Pass,57,Etah + Etah,138382081,0
Durgesh Kumar,IND,0,12th Pass,35,Etah + Etah,21977000,0
Gunjan Mishra,INC,0,Post Graduate,40,Etah + Etah,11390845,85728
Jugendra Singh Yadav,SP, 11 ,Graduate,52,Etah + Etah,237202843,11381751
Mahipal,Voters Party International,0,Graduate Professional,64,Etah + Etah,3042000,0
Omendra Singh,IND,0,Doctorate,45,Etah + Etah,30027000,0
Rajiv Kumar,IND,0,Graduate,28,Etah + Etah,111000,0
Ravendr Singh,IND,0,12th Pass,47,Etah + Etah,2513138,185111
Roop Kishor Shakya,Jan Adhikar Party,0,12th Pass,50,Etah + Etah,6970000,0
Sahab Singh,IND,0,8th Pass,67,Etah + Etah,771146,0
Satyaprakash,IND,0,10th Pass,46,Etah + Etah,5998049,163904
Sukhvendra Singh,IND,0,Post Graduate,33,Etah + Etah,106176000,300000
Umeshkant,AAP,0,Graduate,54,Etah + Etah,10346780,0
Vijendr Singh,IND,0,Graduate,28,Etah + Etah,2705506,0
Vipin Kumar David,BJP,0,Graduate,51,Etah + Etah,136317611,14136023
Amit Gaurav,SP, 4 ,12th Pass,46,Marhara + Etah,26035934,5036697
Amit Kumar,IND,0,Graduate,28,Marhara + Etah,1126000,0
Anuj Kumar,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),0,Post Graduate,39,Marhara + Etah,1109000,0
Arjun Yadav,AAP,0,Post Graduate,29,Marhara + Etah,2645000,68000
Mamta Singh,Rashtriya Backward Party,0,12th Pass,26,Marhara + Etah,2527100,0
Mukesh,IND,0,Graduate,41,Marhara + Etah,2056038,0
Raghuveer Singh,Voters Party International,0,12th Pass,64,Marhara + Etah,5290000,65000
Suneeta Shakya,Jan Adhikar Party,0,Graduate,36,Marhara + Etah,4061372,0
Tara Rajput,INC, 1 ,Post Graduate,40,Marhara + Etah,2154420,0
Vidhya Verma,IND,0,Post Graduate,48,Marhara + Etah,1150000,490000
Vikas Kumar,Bahujan Mukti Party,0,8th Pass,45,Marhara + Etah,6699209,0
Virendra Singh Lodhi,BJP, 5 ,Graduate,51,Marhara + Etah,27364583,4991201
