Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
SAKIR HUSAIN,IND,0,8th Pass,41,Bareilly + Uttar Pradesh,2163000,0
SHAKEEL AHMAD ANSARI,IND,0,Not Given,48,Bareilly + Uttar Pradesh,110000,0
VRAHASPATI GIRI,SHS,0,Illiterate,25,Bareilly + Uttar Pradesh,606100,0
YOGENDRA PATEL,IND,0,10th Pass,26,Bareilly + Uttar Pradesh,0,0
MANEKA GANDHI   Winner ,BJP,0,12th Pass,47,Pilibhit + Uttar Pradesh,66763700,0
ANIS AHMAD KHAN ALIAS PHOOL BABU,BSP,0,Graduate,40,Pilibhit + Uttar Pradesh,3458530,365931
BABU RAM,IND,0,8th Pass,39,Pilibhit + Uttar Pradesh,1483500,0
KRISHNA ADHIKARI,CPI(ML)(L), 2 ,10th Pass,38,Pilibhit + Uttar Pradesh,12000,0
KULBINDER SINGH,IND,0,Literate,31,Pilibhit + Uttar Pradesh,15000,0
MAHAVIR SINGH,ABRS,0,Post Graduate,40,Pilibhit + Uttar Pradesh,1207908,0
MAHENDRA SINGH,IND,0,5th Pass,28,Pilibhit + Uttar Pradesh,120000,0
MANOHAR LAL,EKD(UP), 2 ,8th Pass,37,Pilibhit + Uttar Pradesh,25500,0
MOTIRAM RAJPUT,IND,0,10th Pass,38,Pilibhit + Uttar Pradesh,250000,0
PARAMJEET SHARMA,IND,0,Graduate Professional,35,Pilibhit + Uttar Pradesh,750000,0
PURANLAL,RSBP, 2 ,8th Pass,43,Pilibhit + Uttar Pradesh,150693,90000
SATYAPAL GANGWAR,SP,0,10th Pass,42,Pilibhit + Uttar Pradesh,2306500,660000
SATYENDRA,AD, 3 ,Doctorate,39,Pilibhit + Uttar Pradesh,736500,235397
V.M SINGH,INC,0,Graduate,43,Pilibhit + Uttar Pradesh,407555000,3000000
KUNWAR JITIN PRASAD   Winner ,INC,0,Post Graduate,30,Shahjahanpur + Uttar Pradesh,17113691,652823
AHIVARAN LAL,IND,0,10th Pass,33,Shahjahanpur + Uttar Pradesh,220000,2600
AJAY PAL,PSJP,0,10th Pass,48,Shahjahanpur + Uttar Pradesh,165000,0
ASHOK,IND,0,10th Pass,29,Shahjahanpur + Uttar Pradesh,77088,0
DESH RAJ,IND,0,8th Pass,25,Shahjahanpur + Uttar Pradesh,30150,0
DR. AMAR SINGH KUSHWAHA,IND,0,Doctorate,43,Shahjahanpur + Uttar Pradesh,625000,0
MAHESH SAXENA,IND, 1 ,8th Pass,43,Shahjahanpur + Uttar Pradesh,1729648,0
MUNESHWAR,IND,0,Literate,38,Shahjahanpur + Uttar Pradesh,287500,0
PRAMOD,IND,0,12th Pass,43,Shahjahanpur + Uttar Pradesh,51031,35000
RAJESH YADAV,IND,0,Graduate Professional,32,Shahjahanpur + Uttar Pradesh,1202000,66200
RAKESH KUMAR,IND,0,Graduate Professional,30,Shahjahanpur + Uttar Pradesh,35000,0
RAM MURTI SINGH VERMA,SP,0,Graduate,55,Shahjahanpur + Uttar Pradesh,5053678,0
RAM RAKCH PAL,LP(S),0,12th Pass,41,Shahjahanpur + Uttar Pradesh,617018,0
RAM SEWAK,EKD(UP),0,Graduate,33,Shahjahanpur + Uttar Pradesh,1500,0
RAMESH CHANDRA,RPI,0,Graduate Professional,32,Shahjahanpur + Uttar Pradesh,160000,0
SARNAM SINGH,IND,0,Not Given,50,Shahjahanpur + Uttar Pradesh,1811000,72000
SATYA PAL,IND,0,Not Given,30,Shahjahanpur + Uttar Pradesh,56000,0
SATYA PAL SINGH YADAV,BSP,0,Not Given,30,Shahjahanpur + Uttar Pradesh,56000,0
SHRI KRISHNA PATHAK,IND, 1 ,Post Graduate,59,Shahjahanpur + Uttar Pradesh,1595503,0
SUMAT RANJAN,IND,0,Graduate Professional,29,Shahjahanpur + Uttar Pradesh,267,0
SURENDRA NATH,IND,0,Graduate,38,Shahjahanpur + Uttar Pradesh,411815,337932
SURESH KUMAR KHANNA,BJP,0,Post Graduate,50,Shahjahanpur + Uttar Pradesh,2173447,166985
UDIT YADAV,IND,0,Graduate Professional,33,Shahjahanpur + Uttar Pradesh,676000,0
VERENDRA,IND,0,5th Pass,34,Shahjahanpur + Uttar Pradesh,95000,0
RAVI PRAKASH VERMA   Winner ,SP,0,Graduate Professional,44,Kheri + Uttar Pradesh,2916963,246079
DAUD AHMAD,BSP,0,10th Pass,36,Kheri + Uttar Pradesh,3297068,615190
HANSRAM PATEL,AD,0,10th Pass,44,Kheri + Uttar Pradesh,137500,0
HARISH KUMAR GUPTA,IND,0,12th Pass,45,Kheri + Uttar Pradesh,1550500,715553
JAGDESH JAISAWAL,IND,0,12th Pass,48,Kheri + Uttar Pradesh,10000,0
JITENDRA,IND,0,Post Graduate,27,Kheri + Uttar Pradesh,102500,0
KESARI,IND,0,Not Given,41,Kheri + Uttar Pradesh,0,0
NARESH SINGH BHADORIYA,IND,0,Graduate Professional,40,Kheri + Uttar Pradesh,530855,0
OM PRAKASH VERMA,IND,0,12th Pass,28,Kheri + Uttar Pradesh,300000,0
RAI SINGH,INC,0,Post Graduate,60,Kheri + Uttar Pradesh,6577000,1938000
SANJAY PASI,RSBP,0,Post Graduate,26,Kheri + Uttar Pradesh,132800,0
SHIV PRASAD VERMA,IND,0,Post Graduate,38,Kheri + Uttar Pradesh,175000,0
SUKHRAJIYA DEVI (ALIAS) SUKHRANI,IND,0,Literate,42,Kheri + Uttar Pradesh,136500,0
VINAY KATIYAR,BJP, 1 ,Graduate,45,Kheri + Uttar Pradesh,14544586,2435000
ILIYAS AZMI   Winner ,BSP,0,Graduate,63,Shahabad + Uttar Pradesh,19683626,0
BABU KHAN,SP,0,Literate,53,Shahabad + Uttar Pradesh,8363801,0
GANGA SAGAR,IND,0,12th Pass,44,Shahabad + Uttar Pradesh,259668,0
HARI RAM,IND,0,Not Given,32,Shahabad + Uttar Pradesh,188000,0
INDRA BHUSHAN,IND,0,Graduate,26,Shahabad + Uttar Pradesh,255000,16000
MANJU,IND,0,Not Given,25,Shahabad + Uttar Pradesh,0,0
MRADUL SHUKLA,INC,0,Graduate,40,Shahabad + Uttar Pradesh,4858172,34723
RAHAT AZIZ,IND,0,Post Graduate,36,Shahabad + Uttar Pradesh,20000,0
RAM DAYAL,IND,0,Not Given,50,Shahabad + Uttar Pradesh,430000,0
SATYA DEV SINGH,BJP,0,10th Pass,58,Shahabad + Uttar Pradesh,10384335,159296
RAJESH VERMA   Winner ,BSP,0,Post Graduate,43,Sitapur + Uttar Pradesh,4850000,1004319
ANUJ KUMAR,IND,0,Not Given,32,Sitapur + Uttar Pradesh,15522,0
JANARDAN PRASAD MISHRA,BJP,0,Post Graduate,64,Sitapur + Uttar Pradesh,3864851,0
MUKHTAR ANEES,SP,0,Graduate,51,Sitapur + Uttar Pradesh,3660000,250000
RAJA MOHD. AMIR MOHD. KHAN,INC,0,Post Graduate,60,Sitapur + Uttar Pradesh,93745995,646367
VINOD KUMAR,MNVP,0,12th Pass,27,Sitapur + Uttar Pradesh,32000,0
ASHOK KUMAR RAWAT   Winner ,BSP,0,Post Graduate,36,Misrikh + Uttar Pradesh,1419108,326547
PARAGI LAL CHAU,BJP,0,10th Pass,68,Misrikh + Uttar Pradesh,5235690,0
RAM LAL RAHI,INC,0,8th Pass,57,Misrikh + Uttar Pradesh,6700789,219534
SUSHILA SAROJ,SP,0,Post Graduate,45,Misrikh + Uttar Pradesh,13561592,104644
USHA VERMA   Winner ,SP,0,Post Graduate,37,Hardoi + Uttar Pradesh,976000,200000
ANITA VERMA,BJP,0,Not Given,36,Hardoi + Uttar Pradesh,5696557,244849
CHAND RAM,INC,0,Post Graduate,81,Hardoi + Uttar Pradesh,9688321,251665
SHIV PRASAD VERMA,BSP,0,10th Pass,54,Hardoi + Uttar Pradesh,2224000,0
ATAL BIHARI VAJPAYEE   Winner ,BJP,0,Post Graduate,76,Lucknow + Uttar Pradesh,5899232,0
AJAY CHATURVEDI,IND,0,Graduate,60,Lucknow + Uttar Pradesh,746795,0
AJAY KUMAR PANDEY,IND,0,Graduate Professional,32,Lucknow + Uttar Pradesh,68608,0
JETHMALANI RAM BOOLCHAND,IND, 1 ,Post Graduate,80,Lucknow + Uttar Pradesh,102361000,0
MADHU GUPTA,SP, 1 ,Doctorate,52,Lucknow + Uttar Pradesh,8426131,350468
NASIR ALI SIDDIQUI,BSP, 5 ,10th Pass,35,Lucknow + Uttar Pradesh,201230,0
JAI PRAKASH   Winner ,SP,0,Graduate,48,Mohanlalganj + Uttar Pradesh,16583667,1883335
ARCHANA,AD,0,12th Pass,26,Mohanlalganj + Uttar Pradesh,187000,0
BABU LAL,IND,0,Illiterate,48,Mohanlalganj + Uttar Pradesh,50000,0
CHHAVI NATH,IND,0,10th Pass,43,Mohanlalganj + Uttar Pradesh,19000,0
KAUSHAL KISHORE,RCP,0,Graduate,43,Mohanlalganj + Uttar Pradesh,2555000,0
MAST RAM,BJP,0,Graduate,54,Mohanlalganj + Uttar Pradesh,2028896,0
RADHE LAL,BSP,0,Post Graduate,37,Mohanlalganj + Uttar Pradesh,657457,0
REENA CHOUDHARY,INC,0,Graduate,36,Mohanlalganj + Uttar Pradesh,3082770,1715300
BRAJESH PATHAK   Winner ,BSP, 4 ,Graduate Professional,28,Unnao + Uttar Pradesh,2776872,5222
DEEPAK KUMAR,SP, 2 ,Graduate,35,Unnao + Uttar Pradesh,21388000,522000
DEVI BUX SINGH,BJP,0,12th Pass,60,Unnao + Uttar Pradesh,15696054,200000
SHIV PAL SINGH,INC,0,Graduate,66,Unnao + Uttar Pradesh,2544346,0
SONIA GANDHI   Winner ,INC,0,Others,58,Rae Bareli + Uttar Pradesh,8568694,0
ASHOK KUMAR SINGH,SP, 1 ,Graduate,48,Rae Bareli + Uttar Pradesh,16315000,524960
GIRISH NARAYAN PANDAY,BJP,0,Post Graduate,64,Rae Bareli + Uttar Pradesh,1395684,38000
RAJESH YADAV,BSP,0,Graduate,36,Rae Bareli + Uttar Pradesh,4082000,218316
AKSHAY PRATAP SINGH (GOPAL JI)   Winner ,SP, 26 ,Literate,38,Pratapgarh + Uttar Pradesh,2169847,0
RAJKUMARI RATNA SINGH,INC,0,Graduate,43,Pratapgarh + Uttar Pradesh,8904775,0
ROSHAN LAL,AD,0,12th Pass,65,Pratapgarh + Uttar Pradesh,692562,412076
SHIV PRAKASH MISHRA (SENANI),BSP, 1 ,Post Graduate,50,Pratapgarh + Uttar Pradesh,33210521,2730025
RAHUL GANDHI   Winner ,INC,0,Post Graduate,32,Amethi + Uttar Pradesh,5538123,0
Chandra Parkash Mishra Matiyari,BSP, 1 ,Graduate,33,Amethi + Uttar Pradesh,1945000,130000
JIYA LAL,IND,0,Not Given,38,Amethi + Uttar Pradesh,20000,0
MOHD SABIR KHAN,RSBP,0,Not Given,0,Amethi + Uttar Pradesh,200000,0
RADHEY SHYAM,IND,0,8th Pass,30,Amethi + Uttar Pradesh,10000,0
RAJESH KUMAR RAWQT,IND,0,Not Given,34,Amethi + Uttar Pradesh,267000,0
RAM DULARE,IND,0,Literate,49,Amethi + Uttar Pradesh,0,16000
RAM VILASHDAS VEDANTI,BJP,0,Doctorate,50,Amethi + Uttar Pradesh,211907,0
SHASHILESH,IND,0,Graduate,27,Amethi + Uttar Pradesh,325800,0
SHRI RAM,IND,0,5th Pass,42,Amethi + Uttar Pradesh,173384,0
SHYAM LAL,IND,0,Not Given,38,Amethi + Uttar Pradesh,30000,0
UDAI RAJ MAURYA SATYAPATHI JI,AD,0,Post Graduate,29,Amethi + Uttar Pradesh,270000,0
MOHD. TAHIR   Winner ,BSP, 1 ,12th Pass,28,Sultanpur + Uttar Pradesh,116697,0
CAPTAIN SATISH SHARMA,INC,0,Graduate Professional,57,Sultanpur + Uttar Pradesh,43496884,4572701
SARVENDRA VEER VIKRAM,IND,0,Graduate,27,Sultanpur + Uttar Pradesh,54400,0
SHAILENDRA PRATAP SINGH,SP,0,Graduate,45,Sultanpur + Uttar Pradesh,1285556,0
VEENA PANDEY,BJP,0,Post Graduate,36,Sultanpur + Uttar Pradesh,1305414,0
MAYAWATI   Winner ,BSP, 1 ,Graduate Professional,48,Akbarpur + Uttar Pradesh,113544000,0
ASHA RAM,IND,0,10th Pass,33,Akbarpur + Uttar Pradesh,0,0
JAISRAJ GAUTAM,INC,0,Graduate,30,Akbarpur + Uttar Pradesh,9500,0
KARUNA SHANKAR,IND,0,12th Pass,28,Akbarpur + Uttar Pradesh,0,0
PUSHPA KANAUJIA,AD,0,Post Graduate,51,Akbarpur + Uttar Pradesh,5813000,0
RAM LAL RAHI,RSMD,0,8th Pass,38,Akbarpur + Uttar Pradesh,250000,0
RAM LAUT,RSBP,0,Graduate Professional,35,Akbarpur + Uttar Pradesh,260000,0
RAM NIRANJAN,MNVP,0,Not Given,26,Akbarpur + Uttar Pradesh,0,0
RAM PRATAP,RPI,0,Post Graduate,60,Akbarpur + Uttar Pradesh,220000,0
Shankh Lal Manjhi,SP, 1 ,Graduate,47,Akbarpur + Uttar Pradesh,433894,44889
TRIVENI RAM,BJP, 1 ,Literate,53,Akbarpur + Uttar Pradesh,39384,64240
MITRASEN   Winner ,BSP, 27 ,12th Pass,70,Faizabad + Uttar Pradesh,5380516,318855
ANGAD KUMAR,IND,0,Graduate,34,Faizabad + Uttar Pradesh,150000,0
ASHOK KUMAR SINGH,SP,0,Graduate,47,Faizabad + Uttar Pradesh,12913570,2531000
DEVENDRA BAHADUR RAI,IND, 1 ,Not Given,58,Faizabad + Uttar Pradesh,10000,0
DURGA PRASAD TIWARI AFAT,ABJS,0,Post Graduate,42,Faizabad + Uttar Pradesh,75000,180000
HUBRAJ,IND,0,Graduate,55,Faizabad + Uttar Pradesh,1155500,0
LALLU SINGH,BJP, 2 ,Post Graduate,48,Faizabad + Uttar Pradesh,2457830,908066
NIRMAL KHATRI,INC, 1 ,Doctorate,53,Faizabad + Uttar Pradesh,2224306,0
OM PRAKASH CHAURASIA ADVOCATE,RSMD,0,Graduate Professional,30,Faizabad + Uttar Pradesh,371600,0
RAJENDRA PRASAD,IND,0,Graduate Professional,40,Faizabad + Uttar Pradesh,217200,0
RAKESH SRIVASTAVA,SJP(R),0,Post Graduate,36,Faizabad + Uttar Pradesh,880000,0
RAM ACHHAIBER YADAV,IND,0,Not Given,55,Faizabad + Uttar Pradesh,603025,0
RAM NIHAL,IND,0,8th Pass,35,Faizabad + Uttar Pradesh,20000,0
RUPENDRA KUMAR,IJP,0,Post Graduate,33,Faizabad + Uttar Pradesh,25000,0
SATY NARAYAN,BLKD,0,Not Given,40,Faizabad + Uttar Pradesh,430000,0
SURESH KUMAR,RSBP,0,Post Graduate,35,Faizabad + Uttar Pradesh,10000,0
KAMLA PRASAD   Winner ,BSP,0,Graduate,41,Bara Banki + Uttar Pradesh,4699000,500000
ANAND PRAKASH GAUTAM,INC,0,Post Graduate,63,Bara Banki + Uttar Pradesh,1107899,0
RAM NARESH RAWAT,BJP,0,Post Graduate,0,Bara Banki + Uttar Pradesh,2669574,89329
RAM SAGAR,SP,0,Graduate,54,Bara Banki + Uttar Pradesh,930641,0
BENI PRASAD VERMA   Winner ,SP,0,Graduate Professional,63,Kaiserganj + Uttar Pradesh,4112560,0
ARIF MOHAMMAD KHAN,BJP,0,Graduate,51,Kaiserganj + Uttar Pradesh,10500000,0
FARID MAHFOOZ KI,BSP,0,Post Graduate,57,Kaiserganj + Uttar Pradesh,2011852,461922
GYANENDRA PRATAP SINGH,INC,0,Post Graduate,45,Kaiserganj + Uttar Pradesh,6801957,0
RUBAB SAYEDA   Winner ,SP,0,Post Graduate,54,Bahraich + Uttar Pradesh,15346459,0
AKHILESH KUMAR,IND,0,12th Pass,43,Bahraich + Uttar Pradesh,1424185,75459
BHAGAT RAM MISHRA,BSP,0,Post Graduate,53,Bahraich + Uttar Pradesh,3159000,80000
BRIJENDRA KUMAR SINGH,RJD,0,Post Graduate,30,Bahraich + Uttar Pradesh,0,0
D.R. ABDUL RAHMAN KHAN,INC,0,Doctorate,57,Bahraich + Uttar Pradesh,3612773,459607
GANGA RAM,NCP,0,8th Pass,48,Bahraich + Uttar Pradesh,0,0
GHANSHYAM,IND,0,12th Pass,35,Bahraich + Uttar Pradesh,0,0
PADAM SEN CHAUDHARY,BJP,0,12th Pass,50,Bahraich + Uttar Pradesh,8643602,100000
PRAMOD KUMAR PATEL,AD,0,12th Pass,31,Bahraich + Uttar Pradesh,97649,0
BRIJ BHUSHAN SHARAN SINGH   Winner ,BJP, 2 ,Graduate Professional,47,Balrampur + Uttar Pradesh,35810577,0
AMEER HAIDER KHAN,AIMF,0,Not Given,29,Balrampur + Uttar Pradesh,50200,0
ARJUN,IND,0,8th Pass,35,Balrampur + Uttar Pradesh,30000,0
DR. MOHD UMAR,SP, 1 ,Doctorate,60,Balrampur + Uttar Pradesh,3644853,0
EKBAL SIDDIQUI,INC,0,Post Graduate,58,Balrampur + Uttar Pradesh,2597359,0
HOLI RAM,IND,0,Illiterate,49,Balrampur + Uttar Pradesh,60000,0
JAFER ALI,IND,0,12th Pass,32,Balrampur + Uttar Pradesh,50000,0
MOHD. RAEES,IND,0,Not Given,38,Balrampur + Uttar Pradesh,500000,0
RIZWAN ZAHEER ALIAS RIJJU BHAYA,BSP, 2 ,Graduate,41,Balrampur + Uttar Pradesh,4011532,0
SRI RAM,IND,0,10th Pass,36,Balrampur + Uttar Pradesh,629657,0
KIRTI VARDHAN SINGH  ALIAS RAJA BHAIYA   Winner ,SP,0,Post Graduate,37,Gonda + Uttar Pradesh,8600704,595401
CHANDRA KISHOR,BVP,0,Not Given,38,Gonda + Uttar Pradesh,328000,0
FAZLUL BARI ALIAS BANNE BHAI,BSP,0,Post Graduate,64,Gonda + Uttar Pradesh,200417,0
GHAN SHYAM SHUKLA,BJP,0,Not Given,58,Gonda + Uttar Pradesh,1119000,0
GHAN SHYAM SHUKLA,IND,0,Graduate,37,Gonda + Uttar Pradesh,4189706,1574143
NITYA NAND SHUKLA,IND,0,12th Pass,44,Gonda + Uttar Pradesh,1004700,0
RAM DAUL,AD, 1 ,Graduate,43,Gonda + Uttar Pradesh,370471,19000
RAM HAUSILA,IND,0,Post Graduate,49,Gonda + Uttar Pradesh,695719,0
RAM KRIPAL RAHUL,NMNP,0,Post Graduate,43,Gonda + Uttar Pradesh,745000,97000
SANJEEV KUMAR,IND,0,Graduate Professional,35,Gonda + Uttar Pradesh,406500,0
Sanyaj Kumar Alias Sanjay Kumar,IND,0,Not Given,33,Gonda + Uttar Pradesh,355000,0
SHRI KANT,IND,0,Graduate Professional,43,Gonda + Uttar Pradesh,72000,400000
SURESH CHANDRA TRIPATHI ADVOCATE,CPI,0,Literate,48,Gonda + Uttar Pradesh,650000,200000
VINAY KUMAR PANDEY ALIAS BINNOO,INC,0,Post Graduate,38,Gonda + Uttar Pradesh,10499000,365000
YOURAJ,IND,0,12th Pass,31,Gonda + Uttar Pradesh,115000,0
LAL MANI PRASAD   Winner ,BSP,0,Graduate,52,Basti + Uttar Pradesh,1071480,0
GAURA,IND,0,Literate,39,Basti + Uttar Pradesh,50000,0
HARI PAL,IND,0,10th Pass,30,Basti + Uttar Pradesh,500,0
NAND KUMAR NAG,IND,0,Graduate Professional,42,Basti + Uttar Pradesh,140500,0
RAM DAS,IND,0,Illiterate,53,Basti + Uttar Pradesh,30000,0
RAM DULAREY SONKAR,RJD,0,8th Pass,58,Basti + Uttar Pradesh,866700,0
RAM MILAN GOND,AD,0,12th Pass,57,Basti + Uttar Pradesh,661000,0
RAM NAWAL,BKD,0,Graduate,48,Basti + Uttar Pradesh,30000,0
RAMESH,MNVP,0,8th Pass,30,Basti + Uttar Pradesh,1437,0
RATNAKAR DHUSIYA,SP,0,Post Graduate,43,Basti + Uttar Pradesh,1455715,0
SRIRAM CHAUHAN,BJP,0,Post Graduate,49,Basti + Uttar Pradesh,2209500,100000
UMED SINGH,INC,0,Not Given,37,Basti + Uttar Pradesh,18350000,0
VIJAY,ABHM,0,Literate,26,Basti + Uttar Pradesh,0,0
MOHD. MUQUEEM   Winner ,BSP, 2 ,10th Pass,53,Domariaganj + Uttar Pradesh,4902000,0
BRIJ BHUSHAN TIWARI,SP,0,Not Given,54,Domariaganj + Uttar Pradesh,30000,0
JAGDAMBIKA PAL,INC,0,Not Given,42,Domariaganj + Uttar Pradesh,1000000,0
RAM PAL SINGH,BJP,0,Not Given,73,Domariaganj + Uttar Pradesh,4120000,0
BHALCHANDRA YADAVA   Winner ,BSP, 10 ,Graduate,40,Khalilabad + Uttar Pradesh,651000,260630
BABOO RAM,IND, 1 ,Not Given,41,Khalilabad + Uttar Pradesh,100000,0
BHAGWAN DAS,IND,0,8th Pass,36,Khalilabad + Uttar Pradesh,150000,0
BHISHMA SHANKAR TIWARI ALIAS KUSHAL TIWARI,SP,0,12th Pass,38,Khalilabad + Uttar Pradesh,16150842,0
GABBOO,IND,0,Not Given,58,Khalilabad + Uttar Pradesh,110000,0
KESHAVA RAM,IND,0,Literate,43,Khalilabad + Uttar Pradesh,100000,0
MOHAMMAD ARSHAD KHAN,National Loktantrik Party,0,Graduate,40,Khalilabad + Uttar Pradesh,110211,100000
RADHE SHYAM PATEL,AD,0,10th Pass,41,Khalilabad + Uttar Pradesh,477000,0
RAM PRASAD CHAUDHARY,BJP, 1 ,Others,53,Khalilabad + Uttar Pradesh,6125000,138000
RAMCHET CHAURASIA,IND,0,12th Pass,42,Khalilabad + Uttar Pradesh,250000,0
SHIVPUJAN ARYA,IND,0,12th Pass,46,Khalilabad + Uttar Pradesh,125500,0
MAHAVEER PRASAD   Winner ,INC,0,Post Graduate,60,Bansgaon + Uttar Pradesh,8944794,0
DWARIKA PRASAD,ASP, 1 ,Post Graduate,40,Bansgaon + Uttar Pradesh,45000,0
JOKHAN,IND,0,8th Pass,39,Bansgaon + Uttar Pradesh,302000,0
RAJ NARAYAN,BJP,0,Post Graduate,60,Bansgaon + Uttar Pradesh,3320465,0
RAM JAS,IND,0,12th Pass,31,Bansgaon + Uttar Pradesh,12000,0
RAM PRASAD,IND,0,Graduate,64,Bansgaon + Uttar Pradesh,93710,0
SABHAWATI PASWAN,SP,0,5th Pass,46,Bansgaon + Uttar Pradesh,7200000,0
SADAL PRASAD,BSP,0,Post Graduate,49,Bansgaon + Uttar Pradesh,1135000,0
SUDARSHAN,ABHM,0,Not Given,30,Bansgaon + Uttar Pradesh,13000,0
ADITYA NATH   Winner ,BJP,0,Graduate,30,Gorakhpur + Uttar Pradesh,960672,0
Jamuna Nishad,SP, 9 ,Graduate,50,Gorakhpur + Uttar Pradesh,1423500,0
PRADEEP KUMAR NISHAD,BSP,0,Graduate,38,Gorakhpur + Uttar Pradesh,619818,0
SHARDENDU PANDEY,INC,0,Graduate,59,Gorakhpur + Uttar Pradesh,11735900,0
PANKAJ   Winner ,BJP,0,12th Pass,40,Maharajganj + Uttar Pradesh,14174401,473788
AKHILESH,SP, 23 ,Graduate,39,Maharajganj + Uttar Pradesh,4331272,350000
HARSH VARDHAN,INC, 3 ,Graduate,56,Maharajganj + Uttar Pradesh,5200000,236200
TALAT AJIZ,BSP,0,Graduate,52,Maharajganj + Uttar Pradesh,12146962,420173
BALESHWAR YADAV   Winner ,National Loktantrik Party,0,Graduate,49,Padrauna + Uttar Pradesh,6907100,500000
AMIRUDDIN,AD,0,12th Pass,25,Padrauna + Uttar Pradesh,583700,0
KUNWAR RATANJEET PRATAP NARAYAN SINGH,INC,0,Graduate,39,Padrauna + Uttar Pradesh,12257198,59737
N P KUSHWAHA,BSP,0,Post Graduate,39,Padrauna + Uttar Pradesh,8130200,0
RAM AAWAD YADAV,SP,0,Graduate,44,Padrauna + Uttar Pradesh,254000,0
RAM NAGINA MISHRA,BJP,0,12th Pass,73,Padrauna + Uttar Pradesh,5211394,0
MOHAN SINGH   Winner ,SP,0,Not Given,58,Deoria + Uttar Pradesh,8468000,150000
CHANDRIKA PRASAD,AD,0,5th Pass,43,Deoria + Uttar Pradesh,1356223,0
DEVI PRASAD,BSP,0,Post Graduate,68,Deoria + Uttar Pradesh,1866783,0
HAROON,NLP,0,8th Pass,50,Deoria + Uttar Pradesh,0,0
Kadam Prasad,IND,0,Not Given,59,Deoria + Uttar Pradesh,500000,0
MOHAN,IND,0,10th Pass,49,Deoria + Uttar Pradesh,33000,0
RAM BHAJAN,IND,0,Not Given,0,Deoria + Uttar Pradesh,0,100000
Sriprakash Mani,BJP,0,Post Graduate,59,Deoria + Uttar Pradesh,7548031,0
SURESH,SBSP,0,5th Pass,27,Deoria + Uttar Pradesh,200000,0
VIJAY,JP,0,Graduate,33,Deoria + Uttar Pradesh,3501000,0
HARIKEVAL PRASAD   Winner ,SP,0,Not Given,66,Salempur + Uttar Pradesh,3037000,0
BHOLA,IND,0,Not Given,48,Salempur + Uttar Pradesh,424000,0
BHOLA PANDEY,INC,0,Doctorate,49,Salempur + Uttar Pradesh,750000,0
GAURI SHANKER TRIPATHI,JP,0,Graduate,69,Salempur + Uttar Pradesh,2827500,0
GULAG CHAND GUPTA,SBSP,0,Not Given,42,Salempur + Uttar Pradesh,50000,0
HEERA LAL,LPSP,0,Not Given,51,Salempur + Uttar Pradesh,700000,0
KAILASH,IND,0,10th Pass,38,Salempur + Uttar Pradesh,444000,0
ONKAR NATH,ABHM,0,10th Pass,0,Salempur + Uttar Pradesh,10000,0
RAJDHARI,JD(U),0,Post Graduate,57,Salempur + Uttar Pradesh,3322226,0
RAJESH SAHANI,CPI(ML)(L),0,Post Graduate,38,Salempur + Uttar Pradesh,0,0
RAM SHANKER RAJBHAR VIDYARTHI JI,BSP,0,Graduate,43,Salempur + Uttar Pradesh,767000,22500
SAUKAT ALI,AD,0,Graduate Professional,38,Salempur + Uttar Pradesh,300000,0
UPENDRA,IND,0,Not Given,34,Salempur + Uttar Pradesh,68323,0
CHANDRA SHEKHAR   Winner ,Samajwadi Janata Party (Rashtriya),0,Post Graduate,76,Ballia + Uttar Pradesh,4035983,1145552
HARENDRA YADAV JI MAHARAJ,AD,0,Post Graduate,32,Ballia + Uttar Pradesh,0,0
KAILASH CHAUDHARI,IND,0,8th Pass,46,Ballia + Uttar Pradesh,367600,0
KAPILDEO YADAV,BSP, 5 ,Post Graduate,60,Ballia + Uttar Pradesh,2020000,0
MAHESHWAR,IND,0,10th Pass,45,Ballia + Uttar Pradesh,550000,0
MILAN,IND,0,Doctorate,38,Ballia + Uttar Pradesh,395000,0
MOHAN RAM,ASP,0,Not Given,39,Ballia + Uttar Pradesh,25000,0
OM PRAKASH,Suheldev Bhartiya Samaj Party,0,12th Pass,40,Ballia + Uttar Pradesh,400000,178500
PARMATMA NAND TIWARI ALIAS P.N TIWARI,BJP,0,Graduate,58,Ballia + Uttar Pradesh,2081577,0
RAJESH KUMAR SINGH KUSHWAHA,RSD,0,12th Pass,38,Ballia + Uttar Pradesh,250000,0
Sriram Chaudhary,CPI(ML)(L),0,Graduate Professional,44,Ballia + Uttar Pradesh,0,0
SUBHASH,IND,0,Post Graduate,47,Ballia + Uttar Pradesh,0,0
SURENDAR ALIAS SHWETA,IND,0,10th Pass,34,Ballia + Uttar Pradesh,30000,0
SURESH,IND,0,Graduate,42,Ballia + Uttar Pradesh,1140131,1000000
VIRENDRA,IND, 1 ,10th Pass,37,Ballia + Uttar Pradesh,0,0
CHANDRADEO PRASAD RAJBHAR   Winner ,SP,0,Post Graduate,48,Ghosi + Uttar Pradesh,600143,0
AKHLAQ AHMAD GULSHAN,PSJP,0,Others,36,Ghosi + Uttar Pradesh,413000,0
AKSHAY KUMAR RAJBHAR,SBSP,0,12th Pass,36,Ghosi + Uttar Pradesh,175000,0
