Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Rakesh Kumar Goswami,BSP,0,Graduate Professional,60,Hamirpur + Uttar Pradesh,49515582,0
Ram Sajiwan,Bhartiya Shakti Chetna Party,0,Graduate,52,Hamirpur + Uttar Pradesh,2168500,0
Ramesh Prajapati,Most Backward Classes Of India,0,12th Pass,37,Hamirpur + Uttar Pradesh,4020000,850000
Shripal,Bundelkhand Congress,0,5th Pass,51,Hamirpur + Uttar Pradesh,672500,0
Vimlesh,IND,0,10th Pass,42,Hamirpur + Uttar Pradesh,2962000,0
Vivek Kumar,Rashtriya Krantikari Samajwadi Party,0,Post Graduate,36,Hamirpur + Uttar Pradesh,1093000,0
Sadhavi Niranjan Jyoti   Winner ,BJP, 1 ,12th Pass,47,Fatehpur + Uttar Pradesh,3763779,176616
Afzal Siddiqui,BSP,0,12th Pass,25,Fatehpur + Uttar Pradesh,60732397,0
Arvind Kumar,IND,0,Graduate,51,Fatehpur + Uttar Pradesh,4181000,0
Ashok Kumar,Samtawadi Republican Party,0,12th Pass,52,Fatehpur + Uttar Pradesh,2974775,0
Chandrabhan Singh,IND,0,Graduate,54,Fatehpur + Uttar Pradesh,1696453,0
Mohammad Javed,Nav Bharat Democratic Party,0,12th Pass,56,Fatehpur + Uttar Pradesh,6539000,700000
Rakesh Sachan,SP, 8 ,Post Graduate,58,Fatehpur + Uttar Pradesh,228815082,25814891
Ram Lochan Sen,Bahujan Mukti Party,0,Graduate,66,Fatehpur + Uttar Pradesh,2348000,0
Ramkrishan Tripathi,AITC,0,Post Graduate,55,Fatehpur + Uttar Pradesh,549500,164541
Ranjana Kakkar,IND,0,Post Graduate,55,Fatehpur + Uttar Pradesh,3354000,0
Rukmani Devi,Pragatisheel Manav Samaj Party,0,Literate,55,Fatehpur + Uttar Pradesh,1130000,0
Sridevi,IND,0,Illiterate,53,Fatehpur + Uttar Pradesh,1990000,6000
Usha Maurya,INC,0,12th Pass,44,Fatehpur + Uttar Pradesh,12445310,956000
Zainul Abdin,AAP,0,12th Pass,52,Fatehpur + Uttar Pradesh,11350000,0
Priyanka Singh Rawat   Winner ,BJP,0,Post Graduate,28,Barabanki + Uttar Pradesh,13175500,1450000
Abhilakh Rawat,IND,0,10th Pass,31,Barabanki + Uttar Pradesh,427900,0
Babulal,Manavtawadi Samaj Party,0,Literate,59,Barabanki + Uttar Pradesh,7116000,180500
Dinesh Chandra,AAP, 1 ,Post Graduate,38,Barabanki + Uttar Pradesh,428300,10516
Kamala Prasad Rawat,BSP,0,Graduate,52,Barabanki + Uttar Pradesh,80724161,7129071
Khanjan Lal,IND,0,Post Graduate,70,Barabanki + Uttar Pradesh,32560591,0
Kishan Lal,SHS,0,5th Pass,38,Barabanki + Uttar Pradesh,425020,0
Mahesh,IND,0,Post Graduate,42,Barabanki + Uttar Pradesh,4430000,0
Medi Lal,Bahujan Mukti Party,0,12th Pass,50,Barabanki + Uttar Pradesh,161000,0
Nitin Singh,Naitik Party,0,Graduate,25,Barabanki + Uttar Pradesh,50000,0
P L Punia,INC,0,Doctorate,69,Barabanki + Uttar Pradesh,20081069,0
P.c Kuril,Indian National League,0,12th Pass,56,Barabanki + Uttar Pradesh,30509500,36000
Rajesh Kumar Vidyarthi,Peace Party,0,Post Graduate,43,Barabanki + Uttar Pradesh,9893000,1760000
Rajrani Rawat,SP,0,12th Pass,49,Barabanki + Uttar Pradesh,33493596,933806
Savitri Bai Foole   Winner ,BJP, 8 ,Graduate,33,Bahraich + Uttar Pradesh,1121491,538145
Comando Kamal Kishor,INC, 1 ,Graduate,62,Bahraich + Uttar Pradesh,10862277,0
Dr.vijay Kumar,BSP,0,Graduate Professional,41,Bahraich + Uttar Pradesh,8160460,2000000
Hira Lal Rao,Ambedkar National Congress,0,Graduate Professional,63,Bahraich + Uttar Pradesh,1279200,0
Jagat Ram,AAP, 1 ,10th Pass,40,Bahraich + Uttar Pradesh,502257,0
Madhav,Lok Dal,0,5th Pass,35,Bahraich + Uttar Pradesh,58251,0
Ram Naresh,IND,0,8th Pass,30,Bahraich + Uttar Pradesh,1400000,0
Ramashanker Gond,Jai Hind Samaj Party,0,12th Pass,31,Bahraich + Uttar Pradesh,1945000,0
Shabbir Ahmad,SP, 1 ,12th Pass,55,Bahraich + Uttar Pradesh,7062525,207782
Vinod Kumar,Bahujan Mukti Party,0,Post Graduate,31,Bahraich + Uttar Pradesh,98000,0
Renuka Sinha   Winner ,AITC,0,Graduate Professional,65,Coochbehar + West Bengal,13017282,0
Bangshi Badan Barman,IND, 5 ,Graduate,46,Coochbehar + West Bengal,7528892,0
Dalendra Nath Ray,Amra Bangalee,0,10th Pass,59,Coochbehar + West Bengal,2358865,0
Dipak Kumar Roy,AIFB, 1 ,Post Graduate,48,Coochbehar + West Bengal,2859128,195000
Girindra Nath Barman,BSP,0,10th Pass,71,Coochbehar + West Bengal,103000,0
Harekrishna Sarkar,RPI(A),0,Post Graduate,41,Coochbehar + West Bengal,1562066,665800
Hem Chandra Barman,BJP,0,12th Pass,64,Coochbehar + West Bengal,5092000,1050000
Hitendra Das,IND,0,8th Pass,58,Coochbehar + West Bengal,2546997,0
Kamal Krishna Bairagi,Rashtriya Janadhikar Suraksha Party,0,10th Pass,47,Coochbehar + West Bengal,138800,0
Keshab Chandra Ray,INC,0,Graduate,61,Coochbehar + West Bengal,6801343,0
Nripendra Narayan Singha Karjee,SUCI(C), 1 ,12th Pass,63,Coochbehar + West Bengal,368300,0
Pijush Barman,Welfare Party Of India,0,Post Graduate,45,Coochbehar + West Bengal,1670000,0
Dasrath Tirkey   Winner ,AITC,0,Graduate,47,Alipurduars + West Bengal,3550353,293909
Bilkan Bara,Samajwadi Jan Parishad,0,Graduate Professional,68,Alipurduars + West Bengal,9069500,62000
Birendra Bara (oraon),BJP,0,Graduate,31,Alipurduars + West Bengal,115340,0
Dr. Kapin Ch. Boro,IND,0,Graduate,57,Alipurduars + West Bengal,6782287,0
Eliash Narjinary,BSP,0,12th Pass,62,Alipurduars + West Bengal,4236000,0
Ishabela Kujur,Rashtriya Janadhikar Suraksha Party,0,Graduate,30,Alipurduars + West Bengal,88500,0
Joseph Munda,INC,0,Graduate,43,Alipurduars + West Bengal,2312000,550000
Manohar Tirkey,RSP,0,10th Pass,61,Alipurduars + West Bengal,10594756,0
Paul Dexion Khariya,IND,0,Graduate,60,Alipurduars + West Bengal,406000,0
Subhash Chikbaraik,SUCI(C),0,10th Pass,36,Alipurduars + West Bengal,1344,0
Bijoy Chandra Barman   Winner ,AITC,0,Post Graduate,57,Jalpaiguri + West Bengal,9396430,797019
Dhirendra Nath Roy,Amra Bangalee,0,Graduate,68,Jalpaiguri + West Bengal,1360000,0
Dhritiman Roy,Rashtriya Janadhikar Suraksha Party,0,8th Pass,43,Jalpaiguri + West Bengal,182500,0
Dilip Sarkar,Bahujan Mukti Party,0,Graduate,56,Jalpaiguri + West Bengal,1011000,0
Harekrishna Sarkar,RPI(A),0,Post Graduate,41,Jalpaiguri + West Bengal,962066,665800
Haribhakta Sardar,SUCI(C), 1 ,10th Pass,60,Jalpaiguri + West Bengal,1048500,70
Haripada Barman,Rashtriya Janasachetan Party (R.J.P.),0,12th Pass,38,Jalpaiguri + West Bengal,239580,0
Kshitish Chandra Mandal,BSP,0,Graduate,65,Jalpaiguri + West Bengal,550000,0
Mahendra Kumar Roy,CPI(M),0,Graduate,58,Jalpaiguri + West Bengal,10695976,0
Satyalal Sarkar,BJP,0,Graduate,61,Jalpaiguri + West Bengal,12290350,1267598
Subash Biswas,IND,0,5th Pass,61,Jalpaiguri + West Bengal,2117232,0
Sukhbilas Barma,INC,0,Doctorate,68,Jalpaiguri + West Bengal,26547600,0
Surendrajeet Singh Ahluwalia   Winner ,BJP,0,Graduate Professional,63,Darjeeling + West Bengal,23377223,443035
Arun Kumar Agarwal,IND,0,12th Pass,53,Darjeeling + West Bengal,29039342,0
Bhaichung Bhutia,AITC,0,10th Pass,37,Darjeeling + West Bengal,184406721,7746438
Goutam Bhattacharya,SUCI(C),0,10th Pass,63,Darjeeling + West Bengal,1201800,0
Kakali Majumdar (roy),BSP,0,10th Pass,38,Darjeeling + West Bengal,2895875,711396
Lalit Singha,Bahujan Mukti Party,0,8th Pass,41,Darjeeling + West Bengal,269500,0
Mahendra Prasad Lama,IND,0,Doctorate,53,Darjeeling + West Bengal,34438296,3900024
Nima Lama,Gorkha Rashtriya Congress,0,Graduate,66,Darjeeling + West Bengal,7664167,155997
Niranjan Saha,Amra Bangalee,0,Graduate Professional,55,Darjeeling + West Bengal,1825400,0
Rabindra Roy Basunia,IND,0,Post Graduate,59,Darjeeling + West Bengal,3398828,230346
Saman Pathak,CPI(M), 4 ,Graduate,41,Darjeeling + West Bengal,1959732,2142
Sujay Ghatak,INC,0,Graduate,43,Darjeeling + West Bengal,4787759,730303
Sunil Pandit,Rashtriya Janasachetan Party (R.J.P.),0,8th Pass,34,Darjeeling + West Bengal,848600,0
Md. Salim   Winner ,CPI(M),0,Post Graduate,56,Raiganj + West Bengal,8318013,0
Bablu Soren,Jharkhand Disom Party,0,12th Pass,41,Raiganj + West Bengal,260290,0
Deepa Dasmunsi,INC, 1 ,Post Graduate,53,Raiganj + West Bengal,19163081,0
Dulal Rajbanshi,SUCI(C), 2 ,12th Pass,42,Raiganj + West Bengal,885667,266749
Nandakishor Singha,Amra Bangalee,0,10th Pass,48,Raiganj + West Bengal,727000,20000
Nimu Bhowmick,BJP,0,10th Pass,79,Raiganj + West Bengal,3200680,0
Pabitra Ranjan Dasmunshi (satya),AITC,0,Graduate,66,Raiganj + West Bengal,11557345,3768411
Pasarul Alam,AAP,0,Post Graduate,50,Raiganj + West Bengal,10495835,1636925
Subrata Adhikary,IND,0,10th Pass,55,Raiganj + West Bengal,11228268,345538
Sudiip Ranjan Sen,SP,0,Others,51,Raiganj + West Bengal,649554210,226517331
Swapan Kumar Das,BSP,0,10th Pass,38,Raiganj + West Bengal,4233000,0
Zameerul Hasan,AIUDF,0,Graduate,64,Raiganj + West Bengal,8696996,14900000
Arpita Ghosh   Winner ,AITC,0,Graduate,47,Balurghat + West Bengal,544790,0
Abdus Sadek Sarkar,AIUDF, 2 ,Graduate Professional,36,Balurghat + West Bengal,10907085,3064329
Bimalendu Sarkar,RSP,0,Post Graduate,65,Balurghat + West Bengal,9149229,0
Biswapriya Roy Choudhury,BJP, 5 ,Graduate Professional,53,Balurghat + West Bengal,4440487,0
Manas Chakraborty,CPI(ML) Red Star,0,10th Pass,51,Balurghat + West Bengal,30500,0
Nural Islam,SUCI(C),0,Graduate,53,Balurghat + West Bengal,880700,0
Om Prakash Mishra,INC,0,Post Graduate,53,Balurghat + West Bengal,12670505,1594992
Rajen Hansda,BSP,0,Post Graduate,31,Balurghat + West Bengal,512524,0
Ranendra Nath Mali,Bahujan Mukti Party,0,12th Pass,60,Balurghat + West Bengal,1128000,0
Sasti Chandra Sarkar,Rashtriya Janadhikar Suraksha Party,0,10th Pass,46,Balurghat + West Bengal,488095,203335
Sibendra Nath Sarkar,IND, 1 ,8th Pass,49,Balurghat + West Bengal,419006,0
Som Hemram,Jharkhand Disom Party,0,Graduate,36,Balurghat + West Bengal,50500,0
Mausam Noor   Winner ,INC,0,Graduate Professional,34,Maldaha Uttar + West Bengal,9778222,28534
Abdul Khaleque,AIUDF,0,Graduate,46,Maldaha Uttar + West Bengal,4367584,980000
Bishnu Pada Barman,Amra Bangalee,0,Graduate,48,Maldaha Uttar + West Bengal,1005000,260000
Chitta Ranjan Kirttania,BSP,0,Graduate,65,Maldaha Uttar + West Bengal,17660906,840000
Gautam Sarkar,SUCI(C),0,Post Graduate,37,Maldaha Uttar + West Bengal,327400,0
Imanuyel Hemram,Jharkhand Disom Party,0,10th Pass,33,Maldaha Uttar + West Bengal,64000,0
Khagen Murmu,CPI(M),0,Graduate,59,Maldaha Uttar + West Bengal,5342394,291761
Md. Nurul Islam,Welfare Party Of India,0,Graduate Professional,56,Maldaha Uttar + West Bengal,12148752,0
Milan Das,SP,0,12th Pass,52,Maldaha Uttar + West Bengal,5502108,1201557
Minara Khatun,Hindustan Krantikari Dal,0,10th Pass,32,Maldaha Uttar + West Bengal,1172926,0
Monatan Hembram,Bahujan Mukti Party,0,Graduate,29,Maldaha Uttar + West Bengal,48000,0
Soumitra Ray,AITC,0,Graduate,54,Maldaha Uttar + West Bengal,5516468,0
Subhash Krishna Goswami,BJP,0,12th Pass,69,Maldaha Uttar + West Bengal,2236912,0
Suren Murmu,IND,0,8th Pass,40,Maldaha Uttar + West Bengal,533000,0
Abu Hasem Kahn Chowdhury   Winner ,INC,0,Doctorate,70,Maldaha Dakshin + West Bengal,11560825,654320
Abul Hasnat Khan,CPI(M),0,Post Graduate,67,Maldaha Dakshin + West Bengal,10785663,0
Bimal Mardi,Jharkhand Disom Party,0,Graduate,30,Maldaha Dakshin + West Bengal,160000,0
Bisnu Pada Roy,BJP, 1 ,Post Graduate,50,Maldaha Dakshin + West Bengal,5419006,650967
Dipak Singh,Rashtriya Janadhikar Suraksha Party,0,Graduate,49,Maldaha Dakshin + West Bengal,1408500,0
Firoz Akhtar,Bahujan Mukti Party,0,Post Graduate,46,Maldaha Dakshin + West Bengal,909008,1533677
Imtiaz Ahmed Mollah,SDPI,0,12th Pass,47,Maldaha Dakshin + West Bengal,74000,57000
Manjur Alahi Munshi,IND,0,10th Pass,48,Maldaha Dakshin + West Bengal,4835000,0
Md Ezaruddin,Jamat-E-Seratul Mustakim,0,Post Graduate,79,Maldaha Dakshin + West Bengal,542142,0
Md Faruque Hossain,IUML,0,Post Graduate,39,Maldaha Dakshin + West Bengal,3143672,424909
Md. Moazzem Hossain,AITC,0,Post Graduate,57,Maldaha Dakshin + West Bengal,8580219,0
Md. Najrul Islam,AIUDF,0,Others,35,Maldaha Dakshin + West Bengal,1225345,0
Mursed Sekh,RPI(A),0,5th Pass,36,Maldaha Dakshin + West Bengal,160500,0
Naresh Rishi,IND,0,12th Pass,61,Maldaha Dakshin + West Bengal,528000,0
Nasmul Hoque,Party for Democratic Socialism, 1 ,10th Pass,35,Maldaha Dakshin + West Bengal,625000,0
Nikhil Chandra Mondal,BSP,0,10th Pass,44,Maldaha Dakshin + West Bengal,10144432,160000
Sadhan Chatterjee,IND,0,Graduate Professional,62,Maldaha Dakshin + West Bengal,14981015,0
Deepak Adhikari (dev)   Winner ,AITC,0,10th Pass,32,Ghatal + West Bengal,152447159,17493227
Anjan Jana,SUCI(C),0,Graduate,51,Ghatal + West Bengal,1837958,0
Gangaram Sasmal,Party for Democratic Socialism,0,Graduate,65,Ghatal + West Bengal,2528000,0
Gautam Kouri,Amra Bangalee, 2 ,10th Pass,35,Ghatal + West Bengal,1423000,300000
Gobardhan Ghosh,Rashtriya Janadhikar Suraksha Party,0,8th Pass,56,Ghatal + West Bengal,755731,0
Gopal Mondal,IND,0,Graduate,30,Ghatal + West Bengal,76000,0
Gopal Murmu,Jharkhand Anushilan Party,0,10th Pass,41,Ghatal + West Bengal,1895049,13579
Manas Ranjan Bhunia,INC,0,Graduate Professional,63,Ghatal + West Bengal,28658832,0
Md. Alam,BJP, 3 ,8th Pass,39,Ghatal + West Bengal,2913301,300000
Santosh Rana,CPI,0,Graduate,66,Ghatal + West Bengal,3432124,0
Uma Saren   Winner ,AITC,0,Graduate Professional,30,Jhargram + West Bengal,499646,0
Anita Hansda,INC,0,Graduate,58,Jhargram + West Bengal,7268903,0
Bikash Mudi,BJP,0,10th Pass,37,Jhargram + West Bengal,1664100,360000
Buddhadeb Mandi,JMM,0,10th Pass,49,Jhargram + West Bengal,590000,0
Chunibala Hansda,Jharkhand Party (Naren), 2 ,10th Pass,48,Jhargram + West Bengal,3240286,441814
Dr. Pulin Bihari Baske,CPI(M),0,Graduate Professional,46,Jhargram + West Bengal,8749410,700000
Gomasta Prasad Soren,Akhil Bhartiya Jharkhand Party,0,10th Pass,70,Jhargram + West Bengal,987537,0
Hiranmoy Majhi,IND, 1 ,12th Pass,31,Jhargram + West Bengal,746500,0
Milan Mandi,Jharkhand Disom Party, 4 ,10th Pass,35,Jhargram + West Bengal,230000,0
Murari Mohan Baske,Jharkhand Anushilan Party,0,12th Pass,62,Jhargram + West Bengal,3708188,411170
Rajib Mudi,SUCI(C),0,Graduate,28,Jhargram + West Bengal,650,0
Rampada Hansda,Amra Bangalee,0,10th Pass,41,Jhargram + West Bengal,0,0
Subodh Kumar Mandi,IND, 3 ,10th Pass,43,Jhargram + West Bengal,4000,0
Sandhya Roy   Winner ,AITC,0,Literate,73,Medinipur + West Bengal,31031095,0
Asoke Bera,Amra Bangalee,0,Graduate,40,Medinipur + West Bengal,1768414,184000
Dr. Bimal Kumar Raj,INC,0,Post Graduate,58,Medinipur + West Bengal,63998568,250000
Kavita Rani,BSP,0,Graduate Professional,38,Medinipur + West Bengal,214653,0
Mukim Khan,JMM,0,Literate,60,Medinipur + West Bengal,500000,0
Prabhakar Tewari,BJP, 2 ,Graduate,62,Medinipur + West Bengal,1343573,0
Prabodh Panda,CPI,0,Graduate,68,Medinipur + West Bengal,5651726,0
Ramkrisna Sarkar,IND,0,12th Pass,69,Medinipur + West Bengal,15322678,950000
Soumen Samanta,Party for Democratic Socialism,0,8th Pass,40,Medinipur + West Bengal,11000,0
Tushar Jana,SUCI(C),0,12th Pass,55,Medinipur + West Bengal,563400,0
Mriganka Mahato   Winner ,AITC,0,Graduate Professional,51,Purulia + West Bengal,8895210,0
Ajit Prasad Mahata,JVM(P), 12 ,Graduate,61,Purulia + West Bengal,1823340,0
Baidyanath Hansda,Jharkhand Disom Party,0,12th Pass,39,Purulia + West Bengal,5500,0
Bikash Banerjee,BJP, 2 ,Graduate,47,Purulia + West Bengal,1730669,7500
Dr. Dhiren Rajak,IND,0,10th Pass,49,Purulia + West Bengal,1205807,0
Mihir Kumar Rajwar,BSP,0,Literate,59,Purulia + West Bengal,5000,0
Monbodh Mahato,IND,0,Graduate,35,Purulia + West Bengal,525486,0
Narahari Mahato,AIFB, 15 ,Post Graduate,59,Purulia + West Bengal,2514936,0
Nepal Mahata,INC, 25 ,Post Graduate,52,Purulia + West Bengal,2568043,711531
Purna Chandra Tudu,IND,0,Graduate,33,Purulia + West Bengal,300000,0
Subarna Pada Kumar,SUCI(C), 2 ,Post Graduate,58,Purulia + West Bengal,1553000,10000
Tapan Kumar Mahato,JMM, 1 ,8th Pass,39,Purulia + West Bengal,721575,50000
Sreemati Dev Varma (moon Moon Sen)   Winner ,AITC,0,Post Graduate,60,Bankura + West Bengal,15314000,1013000
Basudeb Acharia,CPI(M),0,Post Graduate,72,Bankura + West Bengal,5912120,0
Binoy Chowdhury,BSP,0,8th Pass,49,Bankura + West Bengal,27537,0
Gour Chandra Hembram,IND,0,Post Graduate,42,Bankura + West Bengal,1100000,100000
Hulu Khetrapal,Bahujan Mukti Party,0,10th Pass,65,Bankura + West Bengal,507000,0
Kabita Singha Babu,SUCI(C),0,Graduate,49,Bankura + West Bengal,501200,0
Nilmadhab Gupta,INC, 2 ,Others,59,Bankura + West Bengal,498159,360000
Panmani Besra,Jharkhand Disom Party,0,10th Pass,44,Bankura + West Bengal,29900,0
Paresh Marandi,JMM, 1 ,8th Pass,58,Bankura + West Bengal,1000500,0
Prabir Banerjee,Jharkhand Anushilan Party,0,Graduate,41,Bankura + West Bengal,75000,0
Shib Sankar Ghosh,JVM(P),0,8th Pass,59,Bankura + West Bengal,219203,0
Shyamal Sikdar,IND,0,12th Pass,45,Bankura + West Bengal,6100,0
Subhas Kumar Sarkar,BJP,0,Graduate Professional,60,Bankura + West Bengal,14063337,4753108
Sudhir Kumar Murmu,CPI(ML)L,0,10th Pass,45,Bankura + West Bengal,346000,0
Saumitra Khan   Winner ,AITC, 1 ,12th Pass,34,Bishnupur + West Bengal,1197255,0
Dinesh Lohar,IND,0,10th Pass,27,Bishnupur + West Bengal,35500,0
Jagadananda Roy,BSP,0,10th Pass,60,Bishnupur + West Bengal,1956400,0
Jayanta Modal,BJP,0,Graduate Professional,58,Bishnupur + West Bengal,2225000,200000
Joydeb Bauri,Bahujan Mukti Party,0,10th Pass,30,Bishnupur + West Bengal,2000,0
Narayan Chandra Khan,INC,0,Graduate Professional,62,Bishnupur + West Bengal,2594651,0
Sadananda Mandal,SUCI(C),0,12th Pass,46,Bishnupur + West Bengal,3430615,940000
Susmita Bauri,CPI(M), 1 ,Graduate Professional,39,Bishnupur + West Bengal,1719402,4962
Tarani Roy,IND,0,Illiterate,62,Bishnupur + West Bengal,99000,0
Natubhai G. Patel   Winner ,BJP, 5 ,5th Pass,41,Dadra And Nagar Haveli + Dadra & Nagar Haveli,154760217,62286836
Chhotubhai Babubhai Patel,AAP,0,10th Pass,49,Dadra And Nagar Haveli + Dadra & Nagar Haveli,8847442,68500
Delkar Mohanbhai Sanjibhai,INC,0,Graduate,51,Dadra And Nagar Haveli + Dadra & Nagar Haveli,414613478,12162079
Dilipbhai N. Bhurkud,IND,0,12th Pass,43,Dadra And Nagar Haveli + Dadra & Nagar Haveli,16936974,0
Janiabhai C. Khulat,NCP,0,8th Pass,58,Dadra And Nagar Haveli + Dadra & Nagar Haveli,3873077,4950
Kamuben K. Patel,IND,0,Illiterate,44,Dadra And Nagar Haveli + Dadra & Nagar Haveli,500,0
Kishan Nathu Ghutiya,SHS,0,12th Pass,44,Dadra And Nagar Haveli + Dadra & Nagar Haveli,408417,0
Patel Hemantbhai Keshavbhai,BSP,0,12th Pass,43,Dadra And Nagar Haveli + Dadra & Nagar Haveli,145206,0
Prakash Vansha Khanvelkar,IND, 1 ,10th Pass,57,Dadra And Nagar Haveli + Dadra & Nagar Haveli,1144221,31200
Umedbhai L. Patel,Bahujan Mukti Party,0,10th Pass,47,Dadra And Nagar Haveli + Dadra & Nagar Haveli,130000,0
Vijaybhay N. Bhoya,JD(U),0,12th Pass,30,Dadra And Nagar Haveli + Dadra & Nagar Haveli,58000,16240
Patel Lalubhai Babubhai   Winner ,BJP,0,8th Pass,58,Daman And Diu + Daman & Diu,144931238,1234039
Bhavesh Patel,BSP,0,Others,28,Daman And Diu + Daman & Diu,390242,0
Kessur Goan,AAP,0,10th Pass,45,Daman And Diu + Daman & Diu,10910623,977000
Patel Ketanbhai Dahayabhai,INC, 1 ,Others,39,Daman And Diu + Daman & Diu,131833259,10442779
Kaushlendra Kumar   Winner ,JD(U),0,12th Pass,49,Nalanda + Bihar,11812717,477000
Ashish Ranjan Sinha,INC,0,Graduate,64,Nalanda + Bihar,94210202,0
Awadh Kumar,IND,0,Graduate,40,Nalanda + Bihar,6189466,0
Bhola Sao,Krantikari Vikas Dal,0,Literate,52,Nalanda + Bihar,140000,0
Dhirendra Kumar,Janvadi Party(Socialist),0,10th Pass,32,Nalanda + Bihar,250000,0
Kaushal Kumar Kaushalendra Sinha Alias Bharat Manas,IND, 1 ,12th Pass,40,Nalanda + Bihar,3049003,0
Lallu Ram,Bahujan Mukti Party,0,Literate,44,Nalanda + Bihar,61000,0
Lata Sinha,IND,0,Post Graduate,38,Nalanda + Bihar,2330367,64000
Mahesh Paswan,Bharat Bhrashtachar Mitao Party, 1 ,Graduate,40,Nalanda + Bihar,1930000,0
Munna Prasad,IND,0,10th Pass,46,Nalanda + Bihar,350000,0
Naresh Prasad Singh,IND,0,Graduate,43,Nalanda + Bihar,11387000,2599000
Nayeb Ali,AITC,0,Doctorate,43,Nalanda + Bihar,1896783,0
Niraj Sharma,Rajnaitik Vikalp Party,0,Literate,58,Nalanda + Bihar,11399238,0
Parnav Prakash,AAP,0,Graduate Professional,0,Nalanda + Bihar,58483543,16000000
Pramod Kumar Nirala,Sankhyanupati Bhagidari Party,0,Graduate,45,Nalanda + Bihar,7929000,67000
Rakesh Ranjan Sinha,RPI(A),0,Graduate,35,Nalanda + Bihar,3748727,16599
Sanjay Kumar,BSP,0,10th Pass,36,Nalanda + Bihar,920000,25000
Satya Nand Sharma,LJP,0,Literate,64,Nalanda + Bihar,12818500,0
Shailesh Kumar,Ati Picchara party,0,Graduate Professional,51,Nalanda + Bihar,4445777,0
Shashi Yadav,CPI(ML)L, 1 ,Graduate,40,Nalanda + Bihar,14000,0
Vishwajit Kumar,IND,0,12th Pass,25,Nalanda + Bihar,3409263,0
Yogendra Prasad,Bharatiya Inqalab Party,0,12th Pass,65,Nalanda + Bihar,5874500,25000
Shatrughan Sinha   Winner ,BJP, 1 ,Graduate,67,Patna Sahib + Bihar,1317405961,168760929
Anil Kumar,IND,0,Post Graduate,48,Patna Sahib + Bihar,199542,0
Chandra Bhushan Prasad Chandravnsi,Bahujan Mukti Party, 1 ,Literate,44,Patna Sahib + Bihar,29711938,50200
Dr. Rakesh Datta Mishra,Bharatiya Jan Kranti Dal (Democratic),0,Post Graduate,39,Patna Sahib + Bihar,149047,0
Gajendra Kumar,Sankhyanupati Bhagidari Party,0,Graduate,30,Patna Sahib + Bihar,1575000,0
Ganesh Shaw,BSP,0,Graduate,36,Patna Sahib + Bihar,64000,52000
Ganga Vishnu Prasadq,IND,0,Graduate Professional,73,Patna Sahib + Bihar,6401308,0
Gopal Prasad Sinha,JD(U),0,Post Graduate,71,Patna Sahib + Bihar,59131851,0
Jauhar Azad,Janta Dal Rashtravadi,0,12th Pass,29,Patna Sahib + Bihar,560500,360000
Kumar Rajiv,IND,0,Post Graduate,43,Patna Sahib + Bihar,0,0
Kunal Singh,INC,0,12th Pass,58,Patna Sahib + Bihar,51271000,750000
Lal Bahadur Singh Patel,Krantikari Vikas Dal, 1 ,10th Pass,46,Patna Sahib + Bihar,830000,0
Nand Kishore Singh,IND,0,Graduate Professional,57,Patna Sahib + Bihar,21239370,654750
Parveen Amanullah,AAP,0,Graduate,56,Patna Sahib + Bihar,34292500,0
Parwez Ahmad,Loktantrik Janata Party (Secular),0,Graduate,46,Patna Sahib + Bihar,88692,0
Shree Kant Labh,Samajwadi Janata Party (Rashtriya), 2 ,Post Graduate,79,Patna Sahib + Bihar,57881,0
Shyam Nandan Prasad,IND, 1 ,Doctorate,59,Patna Sahib + Bihar,36572000,943000
Umesh Kumar,SP,0,Graduate,46,Patna Sahib + Bihar,1415000,0
Vijay Kumar Sahni,IND,0,Graduate,25,Patna Sahib + Bihar,7528500,0
Ram Kripal Yadav   Winner ,BJP, 1 ,Graduate,53,Pataliputra + Bihar,13989431,2100000
Avinash Kumar,Bharatiya Jan Kranti Dal (Democratic),0,Post Graduate,53,Pataliputra + Bihar,1520412,56797
Chandra Dev Prasad,Bahujan Mukti Party,0,Post Graduate,41,Pataliputra + Bihar,479600,0
Dev Kumar Verma,RPI(A),0,12th Pass,56,Pataliputra + Bihar,4333000,0
Durgesh Nandan Singh,IND,0,Graduate Professional,37,Pataliputra + Bihar,3273000,0
Jai Prakash Yadav,IND,0,Graduate Professional,54,Pataliputra + Bihar,1434000,0
Kumar Indra Bhushan,IND, 2 ,Graduate,40,Pataliputra + Bihar,9122284,285000
Kundan Prasad Singh,AAP,0,12th Pass,57,Pataliputra + Bihar,4833000,0
Minendra Kumar Singh,IND,0,Others,62,Pataliputra + Bihar,1867902,0
Misha Bharti,RJD, 1 ,Graduate Professional,39,Pataliputra + Bihar,47634901,0
Mukul Kumar Sharma,Sankhyanupati Bhagidari Party, 1 ,10th Pass,26,Pataliputra + Bihar,2212400,0
Nagendra Kumar,Bharat Vikas Morcha,0,Graduate,33,Pataliputra + Bihar,1166489,0
Niraj Kumar,IND,0,Graduate,48,Pataliputra + Bihar,51500,0
Pancham Lal,IND,0,Graduate,63,Pataliputra + Bihar,29991521,0
Raj Kumar Ram,BSP,0,10th Pass,41,Pataliputra + Bihar,660000,450000
