Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
RUDATSINH VANRAJSINH ZALA,BSP,0,8th Pass,27,Mahesana + Gujarat,850000,0
SHANKARJI BADARJI CHAVDA,IND, 1 ,8th Pass,55,Mahesana + Gujarat,1120000,0
MAHENDRASINH PRUTHVISINH CHAUHAN   Winner ,BJP,0,Graduate Professional,55,Sabarkantha + Gujarat,8842370,161190
BALKRISHNA PRANLAL TRIVEDI,IND,0,10th Pass,71,Sabarkantha + Gujarat,381000,0
CHHGANBHAI KEVLABHAI SOLANKI,IND,0,Post Graduate,63,Sabarkantha + Gujarat,2654300,200000
DANABHAI BECHARBHAI PATEL,IND,0,Graduate,65,Sabarkantha + Gujarat,1910729,0
DASHRATH CHANDULAL SINHALI,CPI(ML)(L),0,Graduate,55,Sabarkantha + Gujarat,1892600,0
KANTIBHAI KHUSHALBHAI PATEL,IND,0,10th Pass,72,Sabarkantha + Gujarat,1815610,368249
MADHUSUDAN DEVRAM MISTRY,INC,0,Post Graduate,63,Sabarkantha + Gujarat,6306522,223390
MAHENDRASINH PADAMSINH SONAGRA(CHAUHAN),IND,0,12th Pass,36,Sabarkantha + Gujarat,689000,0
MAULANA RIYAZ  NATHHUMIYA KADRI,SP, 1 ,Literate,46,Sabarkantha + Gujarat,322757,0
MINABA DIPSINH PARMAR,IJP,0,Literate,30,Sabarkantha + Gujarat,440000,0
SABIRMIYA AMIRMIYA RATHOD,IND,0,10th Pass,51,Sabarkantha + Gujarat,298650,0
VAKIMSINH LAXMANSINH RAMLAVAT,BSP,0,12th Pass,31,Sabarkantha + Gujarat,125000,54000
LALKRISHNA KISHANCHAND ADVANI   Winner ,BJP, 1 ,Graduate Professional,81,Gandhinagar + Gujarat,35543172,0
ANILKUMAR SOMABHAI MAKWANA,IND, 3 ,Literate,44,Gandhinagar + Gujarat,288985,0
ASHOKKUMAR ISHWARBHAI PATEL,BNJD,0,Literate,33,Gandhinagar + Gujarat,377000,0
FATMABIBI FARUQBHAI MEMON,IJP,0,Literate,42,Gandhinagar + Gujarat,1450000,385000
FIROZ AHMED TAKIYUL REHMAN DEHLVI,All India Minorities Front,0,Graduate,41,Gandhinagar + Gujarat,273675,0
HETA KUMARPAL PARIKH,IND,0,Graduate,45,Gandhinagar + Gujarat,2155520,46200
KALPESHKUMAR RAJNIKANT MODI,IND, 1 ,12th Pass,42,Gandhinagar + Gujarat,2200000,0
MAHANT SHRI DHARAMDAS BAPU,IND,0,Literate,45,Gandhinagar + Gujarat,21000,0
MALLIKA SARABHAI,IND,0,Doctorate,55,Gandhinagar + Gujarat,55092800,0
MUKESHKUMAR KHODIDAS SHAH,IND,0,12th Pass,32,Gandhinagar + Gujarat,110000,0
RAHUL CHIMANBHAI MEHTA,IND,0,Post Graduate,40,Gandhinagar + Gujarat,15251775,0
RAKESHBHAI RAJDEVSINH THAKUR,IND,0,10th Pass,36,Gandhinagar + Gujarat,414500,0
RAKESHKUMAR HAWALDAR PANDEY,BSP,0,Graduate Professional,31,Gandhinagar + Gujarat,7330000,175000
SAMSUDDIN NASRUDDIN KHALIFA,Loktantrik Samajwadi Party,0,5th Pass,46,Gandhinagar + Gujarat,229538,0
SANJAYBHAI AMARKUMAR BRAHMBHATT,IND,0,12th Pass,39,Gandhinagar + Gujarat,1310399,0
SIDDHESH DINESHBHAI PATEL,IND,0,Not Given,28,Gandhinagar + Gujarat,1041170,0
SUKHDEVSINH PARBATSINH VAGHELA,IND,0,Graduate,51,Gandhinagar + Gujarat,854722,45000
SUNILBHAI MANUBHAI TRIVEDI,MJP, 1 ,Graduate,47,Gandhinagar + Gujarat,2963000,465000
SURESHKUMAR CHATURDAS PATEL,INC,0,10th Pass,57,Gandhinagar + Gujarat,29390009,5649035
HARIN PATHAK   Winner ,BJP, 2 ,Post Graduate,62,Ahmedabad East + Gujarat,14578184,22734
ANILKUMAR BRIJENDRABHAI SHARMA,IND,0,Graduate,51,Ahmedabad East + Gujarat,332000,0
BHAVIN AMRUTBHAI PATEL,IND,0,12th Pass,38,Ahmedabad East + Gujarat,10000,0
BHOLABHAI VALJIBHAI PATEL,NCP, 3 ,10th Pass,62,Ahmedabad East + Gujarat,10157361,0
BRIJESHKUMAR UJAGARLAL SHARMA,IND,0,Graduate,28,Ahmedabad East + Gujarat,2429500,0
DEEPAKBHAI RATILAL BABARIYA,INC, 2 ,Graduate Professional,57,Ahmedabad East + Gujarat,45796700,0
HASHRATH JAYRAM PAGARE,RSPS,0,10th Pass,61,Ahmedabad East + Gujarat,3119,0
JASWANT SOMABHAI BUDDHPRIYA,IND,0,Graduate,64,Ahmedabad East + Gujarat,2802917,0
KHODABHAI LALJIBHAI DESAI,IND,0,5th Pass,42,Ahmedabad East + Gujarat,13175623,0
NARANBHAI TULSIDAS SENGAL,Loktantrik Samajwadi Party,0,10th Pass,58,Ahmedabad East + Gujarat,25200,20000
PARESBHAI RASIKLAL THAKKAR,IND,0,12th Pass,29,Ahmedabad East + Gujarat,77000,0
PRAVIN RAMBHAI PATEL,MJP,0,Graduate,45,Ahmedabad East + Gujarat,15650215,1312000
PREMHARI RAMESHCHANDRA SHARMA,NLHP,0,10th Pass,36,Ahmedabad East + Gujarat,69000,0
RAJESH HARIRAM MAURYA,IND,0,10th Pass,34,Ahmedabad East + Gujarat,2950,0
RANJITSINH RAMSHANKERSINH RAJPUT,IJP,0,12th Pass,37,Ahmedabad East + Gujarat,5840000,900000
SANJITKUMAR RADHAKRISHNASINH RAJPUT,SP,0,12th Pass,29,Ahmedabad East + Gujarat,990000,121000
SANJIVBHAI INDRAVAN BHATT,BNJD, 1 ,10th Pass,38,Ahmedabad East + Gujarat,155000,0
VIRUBHAI NARANBHAI VANZARA,BSP,0,Literate,52,Ahmedabad East + Gujarat,2506374,1000000
KIRITBHAI PREMJIBHAI SOLANKI   Winner ,BJP,0,Graduate Professional,59,Ahmedabad West + Gujarat,26122439,709488
BHIKA FULA SAVLE,RPI(A),0,Literate,31,Ahmedabad West + Gujarat,65000,0
DALPATBHAI KHIMABHAI VANZARA,IND,0,8th Pass,42,Ahmedabad West + Gujarat,75000,0
ISHWARBHAI DHANABHAI MAKWANA,LJP,0,Graduate,58,Ahmedabad West + Gujarat,4000000,650000
ISHWARBHAI KHANDAS SHAH,IND,0,Literate,74,Ahmedabad West + Gujarat,526000,0
KANTIBHAI HEMABHAI SOLANKI,IND,0,Graduate,47,Ahmedabad West + Gujarat,158000,0
MOHANBHAI KARSANBHAI PARMAR,LPSP, 1 ,Literate,53,Ahmedabad West + Gujarat,2001000,0
NARENDRASINH MANSINH SANKHALIYA,Loktantrik Samajwadi Party, 1 ,Graduate,47,Ahmedabad West + Gujarat,268467,0
PRAHALADBHAI NATHUBHAI CHAUHAN,IND,0,Not Given,55,Ahmedabad West + Gujarat,426000,0
PRAVINBHAI SHANKARLAL SOLANKI,BSP,0,Not Given,44,Ahmedabad West + Gujarat,8023840,2671044
RAMESHBHAI DANABHAI SOLANKI,IND,0,10th Pass,48,Ahmedabad West + Gujarat,55000,0
RATNABEN DAHYABHAI VORA,IND, 1 ,Post Graduate,42,Ahmedabad West + Gujarat,1260260,0
SHAILESH MANHARBHAI PARMAR,INC,0,Post Graduate,39,Ahmedabad West + Gujarat,8285270,277871
VEDUBHAI KAUTIKBHAI SIRSATH,IJP,0,Literate,36,Ahmedabad West + Gujarat,0,0
VIJAYKUMAR MANJIBHAI VATHEL,All India Minorities Front,0,Not Given,37,Ahmedabad West + Gujarat,88000,0
VITTHALBHAI MAGANBHAI SOLANKI,IND,0,10th Pass,49,Ahmedabad West + Gujarat,95000,0
SOMABHAI GANDABHAI KOLIPATEL   Winner ,INC,0,5th Pass,68,Surendranagar + Gujarat,18618718,0
ALTAFBHAI VALIBHAI KORADIA,IND,0,Illiterate,25,Surendranagar + Gujarat,858650,442000
ASHOKKUMAR CHIMANLAL PATEL,IND,0,Graduate,54,Surendranagar + Gujarat,14228600,201316
BACHUBHAI CHHAGANBHAI DHAVANIA,LPSP,0,Graduate,58,Surendranagar + Gujarat,3245000,40000
BHAGVANBHAI MATHURBHAI JADAV,IND,0,Literate,56,Surendranagar + Gujarat,383348,81000
BHARAT RAMNIKLAL MAKWANA,IND,0,Graduate,43,Surendranagar + Gujarat,1270000,0
HARSURBHAI RAMBHAI RABA,IND,0,Not Given,63,Surendranagar + Gujarat,1246000,0
HITESHBHAI BHAGVANJIBHAI NAYAKPARA,IND,0,10th Pass,40,Surendranagar + Gujarat,2585000,400000
JAGRUTIBEN BABULAL GADA,MJP,0,12th Pass,39,Surendranagar + Gujarat,522944,0
KARSANBHAI JIVABHAI SOLANKI,IND, 1 ,Graduate,38,Surendranagar + Gujarat,598929,0
KHIMJIBHAI HARJIVANBHAI PATADIYA,KKJHS, 1 ,10th Pass,53,Surendranagar + Gujarat,5149727807,5662000
LALJIBHAI CHATURBHAI MER,BJP, 2 ,Literate,53,Surendranagar + Gujarat,12969366,970000
LALJIBHAI MOHANLAL SAVUKIYA,IND,0,Literate,50,Surendranagar + Gujarat,1458500,65000
MAVJIBHAI KUKABHAI MER,IND,0,10th Pass,63,Surendranagar + Gujarat,2588000,46758
MEGHABHAI KALABHAI DELVADIYA,IND,0,Literate,51,Surendranagar + Gujarat,895800,0
MOHANBHAI DAHYABHAI PATEL,BSP,0,Not Given,56,Surendranagar + Gujarat,9710108,2768606
MOHANBHAI TULSIBHAI DABHI,IND,0,Post Graduate,63,Surendranagar + Gujarat,2685000,51903
NARANBHAI KEHARBHAI BHATIA,IND,0,Literate,45,Surendranagar + Gujarat,1545000,0
SATUBHA KANUBHA VAGHELA,Akhil Bharatiya Jan Sangh,0,12th Pass,75,Surendranagar + Gujarat,2350000,0
UKABHAI AMRABHAI MAKWANA,IND,0,Post Graduate,40,Surendranagar + Gujarat,269932,0
KUNVARJIBHAI MOHANBHAI BAVALIYA   Winner ,INC, 3 ,Graduate,54,Rajkot + Gujarat,4560852,599799
AJITSINH HARISINH JADEJA,IND,0,Literate,55,Rajkot + Gujarat,1073745,80000
ALPESHBHAI KESHUBHAI VEKARIYA,MJP,0,Graduate,32,Rajkot + Gujarat,1008903,2079532
ARVIND JADAVBHAI RATHOD,IND,0,Literate,42,Rajkot + Gujarat,850000,0
BABUDAS CHHAGANDAS KUBAWAT,Akhil Bharatiya Jan Sangh,0,10th Pass,63,Rajkot + Gujarat,47055000,0
BABULAL DEVJIBHAI DHAVA,LJP,0,Literate,42,Rajkot + Gujarat,1324860,0
BHIKHABHAI KURJIBHAI SADADIYA,IND,0,Literate,57,Rajkot + Gujarat,701172,0
DALICHANDBHAI LIRABHAI DHEDHI,BSP, 1 ,8th Pass,54,Rajkot + Gujarat,2604000,200000
GEETABEN MANJIBHAI SAROLA,IND,0,Literate,33,Rajkot + Gujarat,601500,0
GOKALBHAI KHODABHAI PARMAR,LPSP,0,10th Pass,53,Rajkot + Gujarat,2075,0
HIRABHAI GORDHANBHAI CHANGELA,IND,0,Graduate,58,Rajkot + Gujarat,3653000,8514
JASVANTBHAI RANCHHODBHAI SABHAYA,SP,0,8th Pass,38,Rajkot + Gujarat,487800,0
JHAKIRHUSAIN VALIBHAI MATHAKIYA,IND,0,Graduate,38,Rajkot + Gujarat,606603,0
KESHUBHAI DHANJIBHAI VEKARIA,IND,0,Literate,30,Rajkot + Gujarat,75000,23000
KIRANBHAI VALJIBHAI BHALODIA,BJP,0,Graduate,56,Rajkot + Gujarat,70341614,0
LAKHMANBHAI DEVJIBHAI CHAVDA,IND,0,Literate,49,Rajkot + Gujarat,146738,337
MAHESHBHAI HIRABHAI HARSODA,IND,0,Literate,25,Rajkot + Gujarat,340925,62000
MOMAYABHAI ALABHAI RABARI,IND,0,Graduate,60,Rajkot + Gujarat,1441567,99541
MUKUNDBHAI GOVINDBHAI DUDHATRA,IND,0,12th Pass,41,Rajkot + Gujarat,13438370,37464
NARENDRASINH TAPUBHA JADEJA,RKSP,0,10th Pass,35,Rajkot + Gujarat,360000,0
NAYANBHAI HASMUKHBHAI UPADHYAY,IND,0,10th Pass,42,Rajkot + Gujarat,0,0
PRAGJIBHAI NATHUBHAI VEKARIYA,IND,0,Graduate,60,Rajkot + Gujarat,1324785,0
PRAVINBHAI MEGHJIBHAI DENGDA,IND, 2 ,Illiterate,46,Rajkot + Gujarat,100000,65000
RAJESH SHANTIBHAI MANKADIA,IND,0,Graduate,35,Rajkot + Gujarat,1860000,0
SATUBHA AMARSANG JADEJA,NSCP,0,Literate,41,Rajkot + Gujarat,1586690,870190
SUBHANBHAI POPATBHAI MULTANI,IND, 1 ,10th Pass,52,Rajkot + Gujarat,519000,0
SUDHIRBHAI REVASHANKAR JOSHI,CPI(ML)(L),0,Graduate,67,Rajkot + Gujarat,2157050,0
VITTHALBHAI HANSRAJBHAI RADADIYA   Winner ,INC, 16 ,Graduate,51,Porbandar + Gujarat,20675722,0
MANOJBHAI SAMJIBHAI PATODIYA,IND,0,Graduate,49,Porbandar + Gujarat,156000,0
MANSUKHBHAI SAMJIBHAI KHACHARIYA,BJP,0,12th Pass,49,Porbandar + Gujarat,42360598,30000000
MEHULKUMAR KARSANBHAI CHANDRAVADIYA,BSP, 3 ,Graduate,25,Porbandar + Gujarat,6580755,101800
NATHABHAI JIVABHAI JADEJA,IJP, 1 ,Literate,35,Porbandar + Gujarat,203000,5350
NITINBHAI VRAJLAL BHATT,IND, 1 ,8th Pass,44,Porbandar + Gujarat,27000,27500
RAJENDRABHAI AMRUTLAL PARMAR,IND,0,Literate,31,Porbandar + Gujarat,4000,0
VIKRAMBHAI ARJANBHAI MADAM   Winner ,INC,0,Graduate,51,Jamnagar + Gujarat,15590109,400000
BHURALAL MEGHJIBHAI PARMAR,IND, 1 ,Literate,61,Jamnagar + Gujarat,147500,0
CHANDUBHA MANUBHA VADHER,MJP,0,Literate,50,Jamnagar + Gujarat,2108100,100000
DEVAYATBHAI JIVABHAI CHAVDA,IND, 1 ,Literate,58,Jamnagar + Gujarat,1045000,0
DHARMENDRABHAI MAGANLAL PATEL,IND,0,10th Pass,31,Jamnagar + Gujarat,275000,0
DINESHBHAI KALABHAI CHAUHAN,RPI(A),0,Literate,63,Jamnagar + Gujarat,150000,0
GAURIBEN MOHANBHAI DEVGANA,IND,0,Literate,36,Jamnagar + Gujarat,39000,0
GOVINDBHAI LALJIBHAI PADHIYAR,IND,0,Literate,39,Jamnagar + Gujarat,300,0
HABIBBHAI ISHABHAI SACHADA,IND, 1 ,Literate,50,Jamnagar + Gujarat,657098,0
HITENDRASINH JAYVANTSINH JADEJA,RKSP,0,10th Pass,32,Jamnagar + Gujarat,220000,0
INDRISH ISMAIL DOSANI,IND,0,Literate,29,Jamnagar + Gujarat,25000,0
JAYSUKHBHAI TRIKAMBHAI CHAVDA,BSP,0,Literate,38,Jamnagar + Gujarat,2100000,583300
MAHESH PARSOTTAMBHAI VADI,IND,0,8th Pass,30,Jamnagar + Gujarat,1675000,0
MAMAD NATHUBHAI NOIDA,IND,0,Literate,61,Jamnagar + Gujarat,155000,0
MANHARBHAI KACHARABHAI RATHOD,RSP(S),0,10th Pass,31,Jamnagar + Gujarat,676500,0
RAFIQ ABUBAKAL POPATPUTRA,IND,0,Literate,53,Jamnagar + Gujarat,120000,0
RAJESH SHIVSHANKER VYAS,IND,0,Literate,48,Jamnagar + Gujarat,68000,0
RAMESHBHAI DEVRAJBHAI MUNGRA,BJP,0,10th Pass,55,Jamnagar + Gujarat,2454878,0
SALIM OSMAN BHAGAD,IND,0,Literate,30,Jamnagar + Gujarat,25000,0
VASANTBHAI MANIBHAI SANGHAVI,Akhil Bharatiya Jan Sangh,0,Graduate Professional,74,Jamnagar + Gujarat,4066689,0
VINODBHAI VIRJIBHAI SAGATHIYA,IND,0,Not Given,38,Jamnagar + Gujarat,0,0
VIRABHAI MALDEBHAI GOJIYA,IND,0,Not Given,40,Jamnagar + Gujarat,230500,1300
DINUBHAI BOGHABHAI SOLANKI   Winner ,BJP, 1 ,Graduate,51,Junagadh + Gujarat,19460865,5945896
ASHOKBHAI BHIMJIBHAI BHOOT,RSP(S), 2 ,8th Pass,56,Junagadh + Gujarat,13092500,0
BACHUBHAI KALABHAI SAVERA,IND,0,Literate,62,Junagadh + Gujarat,2369000,0
BHARATKUMAR KANJIBHAI KOYANI,IND,0,Post Graduate,50,Junagadh + Gujarat,8661730,0
BRIJESH RAMBHAI DANGAR,RWS, 1 ,8th Pass,31,Junagadh + Gujarat,15000,0
CHANDRASINH HAMIRBHAI MAHIDA,RPI(A),0,Literate,50,Junagadh + Gujarat,611500,10023
CHANDULAL BHANUBHAI GHADUK,MJP,0,Literate,42,Junagadh + Gujarat,2432000,150000
HARILAL RANCHHODBHAI CHAUHAN,IND,0,Post Graduate,63,Junagadh + Gujarat,500353,0
HETALKUMAR NAROTTAMBHAI THUMBER,BNJD, 1 ,12th Pass,30,Junagadh + Gujarat,123000,0
HUSAINKHAN SARVERKHAN PATHAN,SP,0,Literate,60,Junagadh + Gujarat,2401870,0
JASUBHAI DHANABHAI BARAD,INC, 2 ,Graduate,54,Junagadh + Gujarat,25678358,2468220
MOHAMMADYUSUF UMARBHAI CHAND,IND,0,Literate,38,Junagadh + Gujarat,760000,0
SAVJIBHAI BHIKHABHAI PARMAR,IND,0,Graduate,39,Junagadh + Gujarat,20000,0
VALLBHABHAI RAMBHAI KUNJADIA,Akhil Bharatiya Manav Seva Dal,0,Graduate,46,Junagadh + Gujarat,2965000,14000
VASRAMBHAI PUNJABHAI KAMADIYA,IND, 1 ,5th Pass,56,Junagadh + Gujarat,685578,0
VIRAMBHAI NATHUBHAI VALA,IND,0,Literate,58,Junagadh + Gujarat,155000,0
NARANBHAI BHIKHABHAI KACHHADIYA   Winner ,BJP,0,5th Pass,53,Amreli + Gujarat,4748283,300000
CHANDRAKANT RAMJIBHAI BARAIYA,SP, 4 ,8th Pass,41,Amreli + Gujarat,528800,0
CHANDUBHAI RANABHAI ASLALIYA,IND,0,Literate,38,Amreli + Gujarat,498500,0
DHIRUBHAI BHANABHAI BHAROLA,BSP,0,12th Pass,38,Amreli + Gujarat,390500,0
GULMOHAMMAD ISMAIL KHOKHHOR,IND,0,10th Pass,40,Amreli + Gujarat,0,0
JAYSUKHBHAI LALJIBHAI KASWALA,Loktantrik Samajwadi Party,0,Literate,39,Amreli + Gujarat,450000,5000
MADHUBHAI HARJIBHAI BHUVA,NCP,0,Graduate,61,Amreli + Gujarat,9395649,0
NATHABHAI VALLABHBHAI SUKHADIA,IND, 1 ,Literate,34,Amreli + Gujarat,525000,70000
NILABEN JAYSUKHBHAI THUMAR,IND,0,Literate,42,Amreli + Gujarat,128000,0
NILABEN VIRJIBHAI THUMAR,INC,0,Graduate,49,Amreli + Gujarat,12655811,38218
RAMBHAI JINABHAI GOHIL,IND,0,5th Pass,52,Amreli + Gujarat,215000,0
RAMESHBHAI JASABHAI PARMAR,IND,0,Literate,32,Amreli + Gujarat,50000,0
RAMESHBHAI KANUBHAI SANGANI,IND,0,Literate,27,Amreli + Gujarat,787000,0
RAMESHBHAI SHAMJIBHAI GOHIL,MJP,0,12th Pass,46,Amreli + Gujarat,1019190,0
SAMATBHAI BHIKHABHAI MAKWANA,RKSP,0,Literate,37,Amreli + Gujarat,70000,0
VALJIBHAI LALLUBHAI SIROYA,IND,0,Literate,62,Amreli + Gujarat,452000,0
RAJENDRASINH GHANSHYAMSINH RANA   Winner ,BJP,0,Graduate Professional,53,Bhavnagar + Gujarat,5508711,0
ATULBHAI HARSHADRAI PANDYA,BNJD, 8 ,Graduate,46,Bhavnagar + Gujarat,388300,452000
DEVJIBHAI MEGHABHAI DABHI,Samajwadi Janata Party (Rashtriya),0,Literate,29,Bhavnagar + Gujarat,240600,0
DHIRUBHAI KARSANBHAI CHAUHAN,IND,0,Literate,39,Bhavnagar + Gujarat,227600,0
DINESH NANUBHAI SAPARIA,LPSP,0,Graduate Professional,45,Bhavnagar + Gujarat,113700,15000
GORDHANBHAI PRAGJIBHAI ZADAPHIA,MJP,0,Post Graduate,54,Bhavnagar + Gujarat,8191743,2542721
HARINBHAI RAMNIKBHAI MAKWANA,IND,0,Literate,37,Bhavnagar + Gujarat,1240000,0
MAHAVIRSINH BHAGIRATHSINH GOHIL,INC, 1 ,Graduate,52,Bhavnagar + Gujarat,10788757,0
MEPABHAI MAVJIBHAI CHUDASAMA,IND,0,Literate,42,Bhavnagar + Gujarat,177500,0
MOHHAMADRAFIK IBRAHIMBHAI SOLANKI,IND,0,5th Pass,50,Bhavnagar + Gujarat,50000,0
MUKESHBHAI MAGANBHAI PUNANI,IND,0,Literate,43,Bhavnagar + Gujarat,3506,0
NANJIBHAI MADHABHAI GOHIL,RPI(A), 3 ,Literate,38,Bhavnagar + Gujarat,1000,0
NARESHBHAI NANJIBHAI SONANI,IND,0,Literate,36,Bhavnagar + Gujarat,132407,0
TULSIBHAI RAMJIBHAI YADAV,SP,0,Graduate,67,Bhavnagar + Gujarat,4747992,0
VALJIBHAI BADHABHAI BORICHA,BSP,0,Graduate,51,Bhavnagar + Gujarat,770000,808170
ZINABHAI NAGJIBHAI KATARIA,IND, 1 ,Not Given,49,Bhavnagar + Gujarat,250000,0
AMRISHBHAI VADILAL DAVE,IND,0,10th Pass,40,Anand + Gujarat,90000,0
BABUBHAI BECHARBHAI PARMAR,NCP,0,8th Pass,65,Anand + Gujarat,145406,43000
BHARATBHAI BABUBHAI SOLANKI,IND,0,Literate,25,Anand + Gujarat,20000,0
BHARATBHAI VINUBHAI BHOI,IND,0,12th Pass,33,Anand + Gujarat,86200,0
GULAMMOHAMMAD ABDULKARIM MALIK,IND,0,Literate,62,Anand + Gujarat,83792,0
HIMMATBHAI MOHANBHAI RATHOD,IJP,0,10th Pass,45,Anand + Gujarat,184500,0
HITENDRASINH MOHANSINH PARMAR,SP,0,10th Pass,54,Anand + Gujarat,9500,19502
JAYESHBHAI ARVINDBHAI PATEL,IND,0,Graduate,44,Anand + Gujarat,3825000,22000
KAUSHIKKUMAR RAVJIBHAI CHAVDA,IND,0,Post Graduate,35,Anand + Gujarat,6930000,0
LALJIBHAI GANESHJI PUROHIT,IND,0,5th Pass,64,Anand + Gujarat,10985200,120000
LILABEN RAVJIBHAI PARMAR,IND,0,Graduate Professional,48,Anand + Gujarat,540000,0
MEHBUBALI HUSAINMIYA SAIYED,IND,0,Graduate,56,Anand + Gujarat,35000,0
SAMIRBHAI GIRISHBHAI PATEL,SVPP,0,Graduate,32,Anand + Gujarat,2000,10000
DINSHA ZAVARBHAI PATEL   Winner ,INC,0,10th Pass,71,Kheda + Gujarat,23065019,3480352
ALPESHSINH SURUBHA VAGHELA,IND, 4 ,12th Pass,31,Kheda + Gujarat,1721000,111010
BHARATKUMAR VISHNUBHAI PATEL,IND,0,12th Pass,32,Kheda + Gujarat,795000,0
DEVUSINH JESINGBHAI CHAUHAN,BJP,0,10th Pass,44,Kheda + Gujarat,6414212,1448250
HEMALSINH DAJIBHAI DODIYA,MJP,0,10th Pass,40,Kheda + Gujarat,2117024,29889
RATANSINH UDESINH CHAUHAN,BSP,0,10th Pass,61,Kheda + Gujarat,270250,0
TOFIKHUSAIN GULAMRASUL SHEKH,IND,0,Literate,36,Kheda + Gujarat,160000,0
VASANTBHAI AUTABHAI CHRISTI,IND, 1 ,12th Pass,38,Kheda + Gujarat,3679194,265000
ZAKIRHUSSAIN GULAMNABI KHALIFA,IND,0,10th Pass,38,Kheda + Gujarat,95000,277384
PRABHATSINH PRATAPSINH CHAUHAN   Winner ,BJP, 3 ,10th Pass,67,Panchmahal + Gujarat,7255000,0
KALIM ABDULLATIF SHEKH,LJP,0,8th Pass,42,Panchmahal + Gujarat,76000,0
MUKHTYAR MOHAMMAD MANSURI,Akhil Bharatiya Manav Seva Dal,0,Literate,49,Panchmahal + Gujarat,500000,0
PRAKASHKUMAR MANEKLAL BAROT,BSP,0,Graduate,53,Panchmahal + Gujarat,5278000,0
SHANKARSINH LAXMANSINH VAGHELA,INC,0,Post Graduate,68,Panchmahal + Gujarat,14445010,0
PRABHABEN KISHORESINH TAVIAD   Winner ,INC,0,Graduate Professional,54,Dahod + Gujarat,6823687,0
DINESHBHAI NAGJIBHAI PARMAR,IJP,0,Post Graduate,28,Dahod + Gujarat,10000,0
KALSINGBHAI TAJSINHBHAI MEDA,NCP,0,Post Graduate,57,Dahod + Gujarat,2790000,0
KAMALSINH CHHAGANSINH MUNIA,SP,0,Post Graduate,61,Dahod + Gujarat,2152500,486491
RAMSINGBHAI NANJIBHAI KALARA,BSP,0,12th Pass,37,Dahod + Gujarat,6781343,2522782
SINGJIBHAI JALJIBHAI KATARA,CPM,0,Literate,62,Dahod + Gujarat,80214,0
SOMJIBHAI PUNJABHAI DAMOR,BJP,0,Graduate,70,Dahod + Gujarat,9871511,0
BALKRISHNA KHANDERAO SHUKLA   Winner ,BJP, 1 ,Graduate,45,Vadodara + Gujarat,2662058,216512
GIRISHCHANDRA MADHAVLAL BHAVSAR,IND,0,10th Pass,42,Vadodara + Gujarat,1025000,4000
HARILAL SANABHAI VASAVA,IND,0,Literate,46,Vadodara + Gujarat,107000,0
SATYAJITSINH DULIPSINH GAIKWAD,INC, 2 ,Post Graduate,46,Vadodara + Gujarat,39539400,31167820
TAPANBHAI SHANTIMAY DASGUPTA,IND,0,Graduate,45,Vadodara + Gujarat,89117,0
THAVARDAS AMULRAI CHOITHANI,IND,0,10th Pass,63,Vadodara + Gujarat,7051120,20734
VINAYKUMAR RAMANBHAI PUROHIT,BSP, 2 ,Graduate Professional,36,Vadodara + Gujarat,1157105,0
RAMSINHBHAI PATALBHAI RATHAVA   Winner ,BJP,0,10th Pass,57,Chhota Udaipur + Gujarat,10501785,6624317
NARANBHAI JEMLABHAI RATHWA,INC,0,Graduate,55,Chhota Udaipur + Gujarat,12702727,952838
PRAKASHBHAI SOMABHAI BHIL,BSP,0,12th Pass,36,Chhota Udaipur + Gujarat,55000,0
VITTHALBHAI VENIBHAI VASAVA (BHIL),IND,0,10th Pass,63,Chhota Udaipur + Gujarat,631427,0
MANSUKHBHAI DHANJIBHAI VASAVA   Winner ,BJP,0,Graduate,52,Bharuch + Gujarat,2441000,833462
BALVANTSINH VIJAYSINH PARMAR,NCP,0,Literate,53,Bharuch + Gujarat,11417000,853000
CHHOTUBHAI AMARSINHBHAI VASAVA,JD(U), 13 ,10th Pass,62,Bharuch + Gujarat,3570000,0
DILIPKUMAR GULSING VASAVA,IND,0,12th Pass,32,Bharuch + Gujarat,403000,80000
HEMANTKUMAR JERAMBHAI GOHIL,IND, 1 ,Literate,31,Bharuch + Gujarat,25000,0
KANAKSINH MOHANSING MANGROLA,SP, 4 ,Graduate,58,Bharuch + Gujarat,36725000,0
MAHIPATBHAI MAGANBHAI LAD,IND,0,10th Pass,53,Bharuch + Gujarat,910783,0
MEHRUNISSA VALIBHAI PATEL,LJP,0,Not Given,40,Bharuch + Gujarat,3840000,0
NARENDRASINH RANDHIRSINH VASHI,Loktantrik Samajwadi Party,0,10th Pass,37,Bharuch + Gujarat,144000,0
NARESHKUMAR BHAGVANBHAI PATEL,MJP,0,Graduate,48,Bharuch + Gujarat,28173444,137588
SANATKUMAR RAJARAM PANDEY,BSP,0,Literate,32,Bharuch + Gujarat,1557799,390000
SHAKILAHEMAD GULAM MURTUZA LAKDAWALA,IND, 1 ,10th Pass,43,Bharuch + Gujarat,69500,0
SURESHBHAI GORDHANBHAI VASAVA,Akhil Bharatiya Jan Sangh,0,5th Pass,40,Bharuch + Gujarat,619000,0
THAKORBHAI CHANDULAL PATEL,IND,0,Graduate,58,Bharuch + Gujarat,10510000,0
