Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Ad. Karande Manisha Manohar,IND,0,Graduate Professional,37,Solapur + Maharashtra,20000,0
Ad. Vikram Uttam Kasabe,IND,0,Post Graduate,43,Solapur + Maharashtra,99924,0
Prof. Dr. Ohal Arjun Gena,Bahujan Mukti Party,0,Doctorate,52,Solapur + Maharashtra,13611000,2421000
Shri Ambedkar Prakash Yashwant,Vanchit Bahujan Aaghadi,0,Graduate Professional,64,Solapur + Maharashtra,58722916,0
Shri Ashok Bhagavan Ughade,IND,0,8th Pass,65,Solapur + Maharashtra,393000,0
Shri Bhise Krishna Nagnath,Bahujan Maha Party,0,12th Pass,34,Solapur + Maharashtra,132850,70000
Shri Gaydhankar Vishnu Shidram,Bharatiya Praja Surajya Paksha,0,Graduate,34,Solapur + Maharashtra,56100,0
Shri Khandare Sudarshan Raychand,IND,0,12th Pass,33,Solapur + Maharashtra,2114000,20000
Shri Maske Shrimant Murlidhar,IND,0,8th Pass,49,Solapur + Maharashtra,251456,110470
Shri Patole Malhari Gulab,IND,0,10th Pass,70,Solapur + Maharashtra,373280,0
Shri Shinde Sushilkumar Sambhajirao,INC,0,Graduate Professional,77,Solapur + Maharashtra,380358711,4750000
Shrivenkateswar Maha Swamiji (Katakdhond. D. G.),Hindustan Janta Party,0,Graduate,31,Solapur + Maharashtra,9,45000
Unmesh Bhaiyyasaheb Patil   Winner ,BJP, 1 ,Graduate Professional,41,Jalgaon + Maharashtra,12324604,2529954
Anant Prabhakar Mahajan,IND,0,Graduate,36,Jalgaon + Maharashtra,1062696,0
Anjali Ratnakar Baviskar,Vanchit Bahujan Aaghadi,0,Graduate,50,Jalgaon + Maharashtra,20388746,3665000
Gulabrao Baburao Deokar,NCP, 2 ,10th Pass,63,Jalgaon + Maharashtra,50652517,8552661
Ishwar Dayaram More,Bahujan Mukti Party, 2 ,Graduate,54,Jalgaon + Maharashtra,8625000,1000000
Lalit Gaurishankar Sharma (Bunty),IND,0,10th Pass,34,Jalgaon + Maharashtra,2322463,0
Mohan Shankar Birhade,Rashtriya Samajwadi Party (Secular),0,10th Pass,53,Jalgaon + Maharashtra,20000,0
Mukesh Rajesh Kuril,IND,0,Graduate,38,Jalgaon + Maharashtra,571087,38984
Onkaraba Chensing Jadhav,IND,0,12th Pass,56,Jalgaon + Maharashtra,143000,0
Rahul Narayan Bansode,BSP,0,10th Pass,46,Jalgaon + Maharashtra,75000,0
Sancheti Rupesh Parasmal,IND,0,Graduate Professional,40,Jalgaon + Maharashtra,892000,30000
Sant Shri Mahahansaji Maharaj Patil,Hindusthan Nirman Dal, 3 ,8th Pass,43,Jalgaon + Maharashtra,1102452,0
Sharad Gorakh Bhamre (Sutar),Rashtriya Janshakti Party (Secular),0,5th Pass,32,Jalgaon + Maharashtra,1500,0
Subhash Shivlal Khairnar,IND,0,Graduate,64,Jalgaon + Maharashtra,2020000,0
Khadse Raksha Nikhil   Winner ,BJP,0,Graduate,31,Raver + Maharashtra,172713734,0
Adakmol Rohidas Ramesh,Ambedkarite Party of India,0,12th Pass,41,Raver + Maharashtra,226000,0
Ajit Namdar Tadvi,Rastriya Aam Jan Seva Party,0,8th Pass,31,Raver + Maharashtra,15000,0
D. D. Wani [Photographer],IND,0,10th Pass,58,Raver + Maharashtra,569000,25000
Dr.Ulhas Vasudeo Patil,INC, 1 ,Post Graduate,59,Raver + Maharashtra,198503281,4508413
Gaurav Damodar Surwade,IND,0,10th Pass,35,Raver + Maharashtra,105000,0
Madhukar Sopan Patil,Hindustan Janta Party,0,Graduate,70,Raver + Maharashtra,50000,0
Nazmin Shaikh Ramjan,IND,0,8th Pass,33,Raver + Maharashtra,0,0
Nitin Pralhad Kandelkar,Vanchit Bahujan Aaghadi,0,12th Pass,39,Raver + Maharashtra,8901000,4450000
Roshan Aara Sadique Ali,IUML,0,12th Pass,37,Raver + Maharashtra,1626675,958112
Tawar Vijay Jagan,IND,0,10th Pass,42,Raver + Maharashtra,0,0
Yogendra Viththal Kolate,BSP, 1 ,Doctorate,41,Raver + Maharashtra,6440000,2300000
Danve Raosaheb Dadarao   Winner ,BJP, 2 ,Graduate,65,Jalna + Maharashtra,229557992,2400000
Adv. Yogesh Dattu Gullapelli,IND,0,Post Graduate,29,Jalna + Maharashtra,408188,0
Ahemad Rahim Shaikh,IND,0,12th Pass,49,Jalna + Maharashtra,0,0
Anita Lalchand Khandade (Rajput),IND,0,10th Pass,38,Jalna + Maharashtra,11513562,2022033
Annasaheb Devidasrao Ugale,IND,0,Illiterate,51,Jalna + Maharashtra,474300,0
Arun Chintaman Chavhan,IND,0,Graduate,32,Jalna + Maharashtra,58100,0
Autade Vilas Keshavrao	,INC, 3 ,12th Pass,50,Jalna + Maharashtra,278237603,15678811
Feroz Ali,Bahujan Mukti Party,0,10th Pass,59,Jalna + Maharashtra,100000,0
Ganesh Shankar Chandode,Akhil Bharatiya Sena, 1 ,8th Pass,30,Jalna + Maharashtra,639662,160000
Mahendra Kacharu Sonwane,BSP,0,10th Pass,39,Jalna + Maharashtra,10357300,2200000
Nade Dnyaneshwar Dagduji,IND, 1 ,8th Pass,52,Jalna + Maharashtra,135000,0
Pramod Baburao Kharat,Bahujan Republican Socialist Party,0,8th Pass,49,Jalna + Maharashtra,30000,0
Raju Ashok Gawali,IND,0,12th Pass,30,Jalna + Maharashtra,756334,0
Ratan Aasaram Landge,IND,0,Illiterate,39,Jalna + Maharashtra,126000,0
Sapkal Lilabai Dharma,Rashtriya Mahila Party,0,Illiterate,55,Jalna + Maharashtra,178000,0
Shahadev Mahadev Palve,IND, 1 ,Graduate,35,Jalna + Maharashtra,457602,0
Sharadchandra Ganpatrao Wankhede,Vanchit Bahujan Aaghadi, 2 ,Post Graduate,65,Jalna + Maharashtra,23282500,0
Sirsath Sham,IND,0,Graduate,31,Jalna + Maharashtra,7699000,319714
Trimabak Baburao Jadhav,Swatantra Bharat Paksha,0,Graduate Professional,64,Jalna + Maharashtra,17352944,3248000
Uttam Dhanu Rathod,Aasra Lokmanch Party,0,10th Pass,65,Jalna + Maharashtra,257559,65536
Imtiaz Jaleel Syed   Winner ,AIMIM, 4 ,Post Graduate,50,Aurangabad + Maharashtra,29562768,6800000
Arvind Kisanrao Kamble,Bahujan Republican Socialist Party,0,Graduate,27,Aurangabad + Maharashtra,75000,0
Dipali Lalaji Misal,Bahujan Mukti Party,0,Post Graduate,26,Aurangabad + Maharashtra,260000,1180000
Fulare Suresh Asaram,IND, 2 ,12th Pass,38,Aurangabad + Maharashtra,4663396,680000
Habib Gayas Shaikh,Ambedkar National Congress,0,10th Pass,53,Aurangabad + Maharashtra,295000,6000
Harshwardhandada Raibhanji Jadhav,IND, 2 ,Graduate,41,Aurangabad + Maharashtra,123952399,11017453
Jagan Baburao Salve,IND,0,Post Graduate,42,Aurangabad + Maharashtra,13000,150000
Jaya Balu Rajkundal,BSP,0,Post Graduate,54,Aurangabad + Maharashtra,5225000,0
Khaire Chandrakant,SHS, 9 ,12th Pass,67,Aurangabad + Maharashtra,89820322,31390310
Khan Aejaz Ahemad,IND, 1 ,12th Pass,44,Aurangabad + Maharashtra,1028150,0
Kunjbihari Jugalkishor Agrawal,Pragatishil Samajwadi Party (Lohia), 5 ,Graduate,60,Aurangabad + Maharashtra,39193159,6174351
Kurangal Sanjay Baburao,IND,0,10th Pass,48,Aurangabad + Maharashtra,2245929,25289
Madhukar Bansi Magare,Peoples Party of India (Democratic),0,Graduate,62,Aurangabad + Maharashtra,9211318,2440135
Mahamad Jakir Abdul Kadar,Bharat Prabhat Party,0,12th Pass,43,Aurangabad + Maharashtra,229500,0
Mohammad Mohasin,Navbharat Nirman Party,0,10th Pass,29,Aurangabad + Maharashtra,40000,0
Ravindra Bhanudas Kale,IND,0,10th Pass,39,Aurangabad + Maharashtra,917481,0
Sangita Kalyanrao Nirmal,IND,0,Others,42,Aurangabad + Maharashtra,565000,29000
Shaikh Khaja Shaikh Kasim Kismatwala,IND,0,8th Pass,42,Aurangabad + Maharashtra,763100,130000
Shaikh Nadim Shaikh Karim,Bahujan Maha Party,0,12th Pass,45,Aurangabad + Maharashtra,4100000,0
Subhash Kisanrao Patil,Maharashtra Swabhimaan Paksh, 2 ,Graduate,57,Aurangabad + Maharashtra,23789960,4839442
Tribhuvan Madhukar Padmakar,IND,0,12th Pass,51,Aurangabad + Maharashtra,307000,0
Uttam Dhanu Rathod,Aasra Lokmanch Party,0,10th Pass,65,Aurangabad + Maharashtra,257559,65536
Zambad Subhash Manakchand,INC,0,12th Pass,56,Aurangabad + Maharashtra,339452909,198464347
Tatkare Sunil Dattatray   Winner ,NCP,0,Others,64,Raigad + Maharashtra,127487277,3221073
Anant Gangaram Geete,SHS,0,10th Pass,67,Raigad + Maharashtra,54422110,21341268
Avinash Vasant Patil,IND,0,5th Pass,53,Raigad + Maharashtra,4000,0
Gajendra Parshuram Turbadkar,Kranti Kari Jai Hind Sena,0,12th Pass,50,Raigad + Maharashtra,91698,100000
Ghag Sanjay Arjun,IND, 3 ,10th Pass,47,Raigad + Maharashtra,21864480,3550000
Madhukar Mahadev Khamkar,IND,0,10th Pass,42,Raigad + Maharashtra,1938900,0
Milind Bhaguram Salvi,BSP, 2 ,8th Pass,61,Raigad + Maharashtra,3960000,0
Munafar Jainubhidin Choudhary,IND,0,5th Pass,44,Raigad + Maharashtra,1095000,500000
Nathuram Bhaguram Hate,Bahujan Mukti Party,0,10th Pass,58,Raigad + Maharashtra,9146178,840000
Prakash Sakharam Kalke,Bhartiya Kisan Party,0,Post Graduate,34,Raigad + Maharashtra,3785816,0
Subhash Janardan Patil,IND,0,10th Pass,50,Raigad + Maharashtra,2862500,0
Suman Bhaskar Koli,Vanchit Bahujan Aaghadi,0,5th Pass,61,Raigad + Maharashtra,11042707,519330
Sunil Pandurang Tatkare,IND,0,8th Pass,43,Raigad + Maharashtra,100909,0
Sunil Sakharam Tatkare,IND,0,8th Pass,43,Raigad + Maharashtra,1032988,266000
Yogesh Kadam,IND,0,12th Pass,29,Raigad + Maharashtra,36900,0
Girish Bhalchandra Bapat   Winner ,BJP, 1 ,Graduate,68,Pune + Maharashtra,57959302,1793891
Adv. Kumar Devba Kalel Patil,IND,0,Graduate Professional,38,Pune + Maharashtra,306000,432900
Adv. Mahesh Gajendragadkar,Swarna Bharat Party,0,Post Graduate,57,Pune + Maharashtra,16457070,94000
Adv. Ramesh Devaram Dharmavat,People’s Union Party,0,Graduate Professional,37,Pune + Maharashtra,237825757,0
Amol Alias Yabes S. Tujare,IND, 3 ,12th Pass,34,Pune + Maharashtra,25000,0
Amol Jayraj Shinde,Hum Bhartiya Party,0,Post Graduate,32,Pune + Maharashtra,390000,0
Anand Prakash Vanjape,IND,0,Others,43,Pune + Maharashtra,2297000,2100000
Balasaheb Misal Patil,Bahujan Mukti Party,0,Graduate,44,Pune + Maharashtra,1925349,80000
Chandrakant Parmeshwar Sawant,IND,0,12th Pass,46,Pune + Maharashtra,5886000,4391625
Chincholikar Jayant Eknath,Bahujan Republican Socialist Party, 1 ,10th Pass,52,Pune + Maharashtra,74019,0
Hemant Baburao Kolekar Patil Alias Hemant Patil,IND, 1 ,8th Pass,48,Pune + Maharashtra,50595000,900000
Jadhav Anil Narayan,Vanchit Bahujan Aaghadi, 1 ,12th Pass,35,Pune + Maharashtra,18703428,0
Jafar Khursid Choudhari,IND,0,5th Pass,58,Pune + Maharashtra,215000,400000
Javed Shabbir Sayyed,IND,0,8th Pass,43,Pune + Maharashtra,100000,0
Johnson Vasant Kolhapure,IND,0,8th Pass,49,Pune + Maharashtra,207,0
Krupal Paluskar,Prabuddha Republican Party,0,Post Graduate,33,Pune + Maharashtra,552000,0
Kshirsagar Kanchan Devdas,IND,0,Graduate,48,Pune + Maharashtra,1355000,0
Mohan Ramkisan Joshi,INC, 6 ,10th Pass,63,Pune + Maharashtra,67624702,35212523
Nikhil Umesh Zingade,Bharatiya Praja Surajya Paksha,0,Post Graduate,33,Pune + Maharashtra,2750000,2300000
Prof. Nalawade Hanmant Mahadeo,Ambedkarite Party of India,0,Post Graduate,49,Pune + Maharashtra,4700000,3100000
Rahul Vishwas Joshi,IND,0,Graduate,42,Pune + Maharashtra,11680000,2300000
Rajesh Surendrakumar Agarwal,Hamari Apni Party, 1 ,Graduate Professional,48,Pune + Maharashtra,42151794,2851036
Rakesh Prabhakar Chavan,IND,0,8th Pass,45,Pune + Maharashtra,20608100,600000
Ravindra Bansiram Mahapure,IND,0,Literate,52,Pune + Maharashtra,0,0
Sanjay Baburao Jadhav,IND,0,10th Pass,47,Pune + Maharashtra,2215000,165000
Sayyad Raj Faiyaz,Bhartiya Kisan Party,0,Graduate,42,Pune + Maharashtra,5200000,3650000
Sim Khirid,Bahujan Maha Party,0,Post Graduate,45,Pune + Maharashtra,34464531,5665918
Suhas Popat Gajarmal,Rashtriya Janshakti Party (Secular),0,12th Pass,33,Pune + Maharashtra,771,22000
Uttam Pandurang Shinde,BSP, 1 ,Graduate,52,Pune + Maharashtra,245310000,0
Supriya Sadanand Sule   Winner ,NCP,0,Graduate,49,Baramati + Maharashtra,1408888704,5500000
Adv.Girish Madan Patil,IND,0,Graduate,35,Baramati + Maharashtra,550000,0
Alankruta Abhijeet Awade-Bichukale,IND,0,Post Graduate,39,Baramati + Maharashtra,442102,0
Dashrath Nana Raut,Bharatiya Praja Surajya Paksha,0,8th Pass,58,Baramati + Maharashtra,815000,0
Deepak Shantaram Watvisave,IND,0,Doctorate,45,Baramati + Maharashtra,51484500,2690000
Dr. Balasaheb Arjun Pol,IND, 3 ,Graduate Professional,47,Baramati + Maharashtra,204055,283000
Hemant Baburao Kolekar Patil,IND, 1 ,8th Pass,48,Baramati + Maharashtra,50595000,900000
Kanchan Rahul Kul,BJP,0,Graduate,34,Baramati + Maharashtra,47572790,2250279
Mangesh Nilkanth Vanshiv,BSP,0,Post Graduate,41,Baramati + Maharashtra,5775000,0
Padalkar Navanath Vishnu,Vanchit Bahujan Aaghadi, 1 ,Post Graduate,43,Baramati + Maharashtra,4980257,3700190
Sanjay Shinde,Bahujan Mukti Party,0,12th Pass,38,Baramati + Maharashtra,35722,15000
Savita Bhimrao Kadale,Hindustan Janta Party,0,Literate,35,Baramati + Maharashtra,3350000,0
Shivaji Rambhau Nandkhile,IND, 2 ,Illiterate,54,Baramati + Maharashtra,23790000,1740000
Suresh Baburao Veer,IND,0,10th Pass,72,Baramati + Maharashtra,3694590,138000
Ulhas Mugut Chormale,IND,0,10th Pass,46,Baramati + Maharashtra,3914944,0
Vijaynath Ramchandra Chandere,IND,0,Post Graduate,40,Baramati + Maharashtra,3732391,105775
Vishvanath Sitaram Gargade,IND,0,10th Pass,57,Baramati + Maharashtra,161600,75000
Yuvraj Prakash Bhujbal,Jan Adhikar Party,0,Others,33,Baramati + Maharashtra,617200,0
Sujay Radhakrishna Vikhe   Winner ,BJP,0,Doctorate,37,Ahmednagar + Maharashtra,168664576,2623964
Appasaheb Navnath Palve,IND,0,Graduate Professional,32,Ahmednagar + Maharashtra,130000,115000
Bhaskar Fakira Patole,IND,0,10th Pass,38,Ahmednagar + Maharashtra,290540,0
Dattatraya Appa Waghmode,IND,0,5th Pass,50,Ahmednagar + Maharashtra,5319100,180000
Dhiraj Motilal Batade,Right to Recall Party,0,12th Pass,31,Ahmednagar + Maharashtra,22000,0
Farukh Ismail Shaikh,Bharatiya Praja Surajya Paksha,0,8th Pass,36,Ahmednagar + Maharashtra,1792478,560000
Kaliram Bahiru Popalghat,Bhartiya Navjawan Sena (Paksha),0,10th Pass,67,Ahmednagar + Maharashtra,58000,0
Kamal Dashrath Sawant,IND, 1 ,Graduate Professional,61,Ahmednagar + Maharashtra,21164925,1504720
Ramnath Gahininath Golhar,IND,0,12th Pass,54,Ahmednagar + Maharashtra,66085000,28000000
Sainath Bhausaheb Ghorpade,IND, 1 ,8th Pass,33,Ahmednagar + Maharashtra,4580000,2450000
Sandip Laxman Sakat,IND, 1 ,10th Pass,38,Ahmednagar + Maharashtra,24600,0
Sangram Arunkaka Jagtap,NCP, 1 ,Graduate,34,Ahmednagar + Maharashtra,94488381,32549132
Sanjay Dagdu Sawant,Bahujan Mukti Party,0,5th Pass,25,Ahmednagar + Maharashtra,30000,0
Sanjiv Baban Bhor,IND, 10 ,Others,44,Ahmednagar + Maharashtra,10811146,3222409
Shaikh Abid Mohammad Hanif,IND,0,12th Pass,46,Ahmednagar + Maharashtra,337684,804254
Shridhar Jakhuji Darekar,IND,0,Graduate,64,Ahmednagar + Maharashtra,17083133,0
Sudhakar Laxman Avhad,Vanchit Bahujan Aaghadi,0,Graduate,62,Ahmednagar + Maharashtra,13949000,1400000
Supekar Dnyandeo Narhari,IND,0,5th Pass,70,Ahmednagar + Maharashtra,1598872,0
Wakale Namdeo Arjun,BSP,0,Graduate Professional,51,Ahmednagar + Maharashtra,180749234,250000
Ranjeetsinha Hindurao Naik Nimbalkar   Winner ,BJP, 2 ,12th Pass,42,Madha + Maharashtra,1275160578,896315287
Aappa Aaba Lokare	,BSP,0,8th Pass,48,Madha + Maharashtra,9790000,0
Adv. Sachin Bhaskar Jore,IND, 3 ,Others,36,Madha + Maharashtra,5626000,1565000
Adv. Vijayanand Shankarrao Shinde,IND,0,Graduate Professional,62,Madha + Maharashtra,1350000,0
Ajinath Laxman Kevate,IND,0,Post Graduate,46,Madha + Maharashtra,1964870,165856
Ajinkya Aakaram Salunkhe,IND,0,Post Graduate,27,Madha + Maharashtra,50000,0
Annaso Sukhadev Maske,IND, 2 ,Others,53,Madha + Maharashtra,831996,0
Aware Siddheshwar Bharat,IND, 3 ,12th Pass,27,Madha + Maharashtra,886370,0
Bramhakumari Pramilaben,Akhil Bhartiya Ekata Party, 3 ,10th Pass,58,Madha + Maharashtra,2856000,0
Dattatrya Bhanudas Khatke Alias Bandunana Khatke,IND,0,10th Pass,44,Madha + Maharashtra,1319608,0
Daulat Umaji Shitole,IND,0,Literate,43,Madha + Maharashtra,62512874,112981121
Dilip Ramchandra Jadhav,IND,0,10th Pass,50,Madha + Maharashtra,1224000,320000
Maruti Shivram Keskar,Bahujan Azad Party, 1 ,Graduate Professional,63,Madha + Maharashtra,6730000,0
Mohan Vishnu Raut,IND, 3 ,12th Pass,35,Madha + Maharashtra,1592565,854841
Nanasaheb Ramhari Yadav,Bharatiya Praja Surajya Paksha,0,10th Pass,39,Madha + Maharashtra,2957500,1522000
Nandu Sambhaji More,IND, 2 ,12th Pass,46,Madha + Maharashtra,854500,240000
Navnath Bhimrao Patil,Hindusthan Praja Paksha, 2 ,Graduate,32,Madha + Maharashtra,9327127,185000
Ramchandra Mayyappa Ghutukade,Bahujan Republican Socialist Party,0,Graduate Professional,27,Madha + Maharashtra,239250,0
Ramdas Mane,IND,0,10th Pass,58,Madha + Maharashtra,82328104,2000000
Rohit More,IND,0,Graduate Professional,37,Madha + Maharashtra,4431500,3600000
Sachin Dnyaneshwar Padalkar,IND,0,8th Pass,30,Madha + Maharashtra,151000,0
Sandip Janaradhan Kharat,IND,0,12th Pass,39,Madha + Maharashtra,1000000,50000
Sandip Vitthal Pol,IND,0,12th Pass,46,Madha + Maharashtra,2722865,0
Sanjaymama Vittalrao Shinde	,NCP, 1 ,Graduate,50,Madha + Maharashtra,493306415,112417440
Santosh Balasaheb Bichukale,IND,0,Post Graduate,33,Madha + Maharashtra,6232500,220300
Savita Ankush Aiwle,IND,0,8th Pass,40,Madha + Maharashtra,657950,0
Shahajahan Paigmber Shaikh,Bahujan Maha Party,0,10th Pass,47,Madha + Maharashtra,495000,105000
Sunil Gunda Jadhav,Bahujan Mukti Party,0,8th Pass,37,Madha + Maharashtra,267452,430000
Vijayraj Balasaheb Mane Deshmukh,IND,0,Others,27,Madha + Maharashtra,116400,70000
Vijayrao More,Vanchit Bahujan Aaghadi, 1 ,Graduate Professional,78,Madha + Maharashtra,19159126,1606630
Vishvambhar Narayan Kashid,IND, 2 ,Graduate,65,Madha + Maharashtra,45919662,0
Sanjaykaka Patil   Winner ,BJP, 1 ,10th Pass,54,Sangli + Maharashtra,191192187,23345328
Abhijit Vamanrao Awade-Bichukle,IND, 2 ,Graduate,43,Sangli + Maharashtra,441102,0
Adhik Sampat Channe,IND, 2 ,Graduate,39,Sangli + Maharashtra,665000,0
Bhaktraj Raghunath Thigale,IND,0,8th Pass,54,Sangli + Maharashtra,6849600,3700000
Dattatray Pandit Patil,IND,0,5th Pass,47,Sangli + Maharashtra,3771000,10000
Gopichand Kundlik Padalkar,Vanchit Bahujan Aaghadi, 5 ,12th Pass,36,Sangli + Maharashtra,10372000,42000
Himmat Pandurang Koli,IND, 1 ,Others,47,Sangli + Maharashtra,5660500,1395000
Nalage Ananda Shankar,Baliraja Party, 1 ,12th Pass,50,Sangli + Maharashtra,126260,90000
Narayan Chandar Mulik,IND, 3 ,8th Pass,75,Sangli + Maharashtra,7068279,152000
Patil Vishal Prakashrao,Swabhimani Paksha, 3 ,Graduate,38,Sangli + Maharashtra,217156936,103062594
Rajendra Namdev Kavthekar,Bahujan Mukti Party,0,Graduate Professional,43,Sangli + Maharashtra,14900000,4900000
Shankar Martand Mane,BSP, 4 ,10th Pass,31,Sangli + Maharashtra,585181,0
Bhonsle Shrimant Chhatrapati Udayanraje Pratapasinh Maharaj   Winner ,NCP, 8 ,12th Pass,53,Satara + Maharashtra,1996813173,12340338
Abhijit Wamanrao -Bichukale,IND, 2 ,Graduate,43,Satara + Maharashtra,324408,0
Ananda Ramesh Thorawade,BSP,0,Graduate,39,Satara + Maharashtra,3855260,10408891
Dilip Shreerang Jagtap,Bahujan Republican Socialist Party,0,Graduate Professional,48,Satara + Maharashtra,1305600,283500
Narendra Annasaheb Patil,SHS, 4 ,12th Pass,44,Satara + Maharashtra,152801213,51954358
Panjabrao Mahadev Patil,IND, 1 ,5th Pass,53,Satara + Maharashtra,5926000,330000
Sagar Sharad Bhise,IND, 2 ,8th Pass,31,Satara + Maharashtra,1487000,1000000
Sahdev Kerappa Aiwale,Vanchit Bahujan Aaghadi,0,Graduate Professional,63,Satara + Maharashtra,1427313,400000
Shailendra Veer,IND,0,Graduate,44,Satara + Maharashtra,23773491,0
Vinayak Bhaurao Raut   Winner ,SHS, 3 ,Post Graduate,65,Ratnagiri Sindhudurg + Maharashtra,50660534,2830000
Adv. Sanjay Sharad Gangnaik,Samajwadi Forward Bloc,0,Graduate Professional,51,Ratnagiri Sindhudurg + Maharashtra,11829351,0
Amberkar Pandharinath Vidyadhar,IND, 1 ,8th Pass,39,Ratnagiri Sindhudurg + Maharashtra,5621192,0
Bhikuram Kashiram Palkar,Bahujan Mukti Party,0,Graduate,63,Ratnagiri Sindhudurg + Maharashtra,5364820,580000
Kishor Sidu Varak,BSP, 2 ,12th Pass,29,Ratnagiri Sindhudurg + Maharashtra,924800,160000
Maruti Ramchandra Joshi,Vanchit Bahujan Aaghadi,0,8th Pass,74,Ratnagiri Sindhudurg + Maharashtra,3493826,0
Narayan Dasharath Gavas,IND,0,Graduate Professional,41,Ratnagiri Sindhudurg + Maharashtra,38150500,435496
Navinchandra Bhalchandra Bandivadekar,INC,0,10th Pass,62,Ratnagiri Sindhudurg + Maharashtra,124520857,16820672
Nilesh Bhikaji Bhatade,IND,0,Graduate,28,Ratnagiri Sindhudurg + Maharashtra,316000,0
Nilesh Narayan Rane,Maharashtra Swabhimaan Paksh, 5 ,Doctorate,38,Ratnagiri Sindhudurg + Maharashtra,254141202,76363728
Rajesh Dilipkumar Jadhav,Bahujan Republican Socialist Party,0,Graduate,33,Ratnagiri Sindhudurg + Maharashtra,202000,0
Vinayak Lavu Raut,IND, 1 ,8th Pass,48,Ratnagiri Sindhudurg + Maharashtra,1013002,10000
Sanjay Sadashivrao Mandlik   Winner ,SHS,0,Post Graduate,54,Kolhapur + Maharashtra,95171892,10580414
Aruna Mohan Mali,Vanchit Bahujan Aaghadi, 1 ,Doctorate,37,Kolhapur + Maharashtra,964227,0
Bajirao Sadashiv Naik,IND, 2 ,12th Pass,39,Kolhapur + Maharashtra,570000,300000
Dayanand Maruti Kamble,Bahujan Republican Socialist Party,0,12th Pass,47,Kolhapur + Maharashtra,470836,1235700
Dhananjay Mahadik,NCP, 4 ,Graduate,47,Kolhapur + Maharashtra,663140000,135455000
Dundappa Kundappa Shrikant Sir,BSP,0,Post Graduate,68,Kolhapur + Maharashtra,1232317,250000
Kisan Keraba Katkar,Baliraja Party,0,10th Pass,64,Kolhapur + Maharashtra,6976481,0
Mane Arvind Bhiva,IND,0,12th Pass,51,Kolhapur + Maharashtra,862900,1100000
Mulla Mushtak Ajij,IND,0,12th Pass,48,Kolhapur + Maharashtra,99500,40000
Paresh Dattatray Bhosale,IND,0,12th Pass,38,Kolhapur + Maharashtra,206000,0
Rajendra Balaso Koli (Galatage),IND,0,5th Pass,55,Kolhapur + Maharashtra,114000,0
Sandeep Bhairavnath Kogale,IND,0,Post Graduate,33,Kolhapur + Maharashtra,3774357,109000
Sandeep Gundopant Sankpal,IND,0,10th Pass,38,Kolhapur + Maharashtra,875000,535000
Siddharth Abaso Nagaratna,Bahujan Mukti Party,0,12th Pass,49,Kolhapur + Maharashtra,3250200,0
Yuvraj Bhimrao Desai,IND,0,Post Graduate,35,Kolhapur + Maharashtra,2835000,3100000
Dhairyashil Sambhajirao Mane   Winner ,SHS,0,Graduate,38,Hatkanangle + Maharashtra,47771462,41599959
Aitawade Vidyasagar Devappa,IND,0,Literate,73,Hatkanangle + Maharashtra,160000,0
Ajay Prakash Kurane,BSP,0,Graduate,44,Hatkanangle + Maharashtra,3515450,0
Anandrao Vasantrao Sarnaik (Fouji Bapu),IND,0,8th Pass,58,Hatkanangle + Maharashtra,21645000,7000000
Aslam Badshahaji Sayyad,Vanchit Bahujan Aaghadi,0,5th Pass,56,Hatkanangle + Maharashtra,23211678,3782280
Dr. Nitin Udal Bhat,IND,0,Graduate Professional,34,Hatkanangle + Maharashtra,2032849,0
Dr.Prashant Dnyaneshwar Gangavane,Bahujan Republican Socialist Party, 1 ,Doctorate,36,Hatkanangle + Maharashtra,62448988,95000
Kamble Vishwas Ananda,IND,0,Graduate,53,Hatkanangle + Maharashtra,762500,0
Kishor Rajaram Panhalkar,IND,0,Graduate,27,Hatkanangle + Maharashtra,76138,0
Madan Vajir Sardar,Bahujan Mukti Party,0,10th Pass,40,Hatkanangle + Maharashtra,646000,0
Mahadev Jagannath Jagadale,IND,0,10th Pass,35,Hatkanangle + Maharashtra,127200,88000
Patil Raghunath Ramchandra,IND, 9 ,Graduate Professional,68,Hatkanangle + Maharashtra,30995000,1000000
Raju Mujikrao Shetty,Bahujan Maha Party,0,10th Pass,67,Hatkanangle + Maharashtra,4236134,0
Sangramsinh Jaysingrao Gaikwad,IND,0,Graduate,61,Hatkanangle + Maharashtra,2790155,0
Sanjay Ghanshyam Agrawal,IND,0,12th Pass,49,Hatkanangle + Maharashtra,6823627,208000
Shetty Raju Anna,Swabhimani Paksha, 15 ,10th Pass,51,Hatkanangle + Maharashtra,24421392,774059
Vijay Bhagwan Chougule,IND,0,10th Pass,42,Hatkanangle + Maharashtra,3245678,100000
Heena Vijaykumar Gavit   Winner ,BJP,0,Post Graduate,31,Nandurbar + Maharashtra,271634532,15291251
Adv. K. C. Padavi,INC,0,Post Graduate,61,Nandurbar + Maharashtra,45236068,3237933
Ajay Karamsing Gavit,IND,0,12th Pass,25,Nandurbar + Maharashtra,78340,0
Anturlikar Sushil Suresh,Vanchit Bahujan Aaghadi,0,Post Graduate,33,Nandurbar + Maharashtra,7030314,3500000
Arjunsing Diwansing Vasave,IND,0,Graduate,54,Nandurbar + Maharashtra,1651102,0
